entity_id	valid	rejected	polled	electors	SLPP	SJB	JJB	ITAK	UNP	AITC	OPPP	TMVP	SLFP	EPDP	MNA	TMTK	ACMC	NC	SLMC	UPA	AITM	IND01_D04	IND01_D06	IND05_D10	JSWP	FSP	IND11_D04	SDPT	TULF	SPS	JSP	IND01_D03	IND04_D02	IND02_D10	SJP	NEWDF	ULF	IND05_D03	LP	IND08_D06	NPP	DUNF	IND02_D19	NDF	IND10_D06	IND09_D10	IND01_D11	SLLP	IND06_D21	DLF	IND03_D05	IND10_D15	IND03_D11	IND07_D08	IND02_D15	IND08_D10	IND07_D01	IND03_D19	IND09_D02	IND17_D01	IND04_D06	IND04_D14	IND09_D17	IND02_D21	NSU	IND09_D11	IND10_D12	IND02_D06	IND02_D01	USP	IND19_D01	IND01_D16	IND14_D10	MJP	IND01_D17	IND20_D11	EDF	IND05_D11	IND14_D12	IND06_D06	IND18_D02	IND06_D04	IND08_D01	IND12_D03	IND06_D12	IND04_D10	IND19_D12	SEP	IND12_D07	IND02_D04	LSSP	IND22_D11	IND24_D13	IND07_D22	IND09_D19	IND10_D01	IND11_D02	IND22_D12	IND11_D01	IND02_D03	IND01_D09	OWORS	IND12_D06	IND07_D10	IND17_D12	IND13_D01	IND14_D14	IND01_D21	IND05_D17	IND24_D11	IND15_D01	IND13_D02	IND10_D04	IND04_D13	IND03_D20	IND03_D15	IND03_D02	IND09_D13	IND26_D13	IND15_D11	IND02_D07	IND12_D13	IND27_D13	IND03_D18	IND24_D01	IND05_D01	IND03_D06	IND10_D17	IND10_D05	IND04_D17	IND05_D05	IND07_D11	IND12_D04	IND01_D01	IND28_D11	IND13_D03	IND03_D10	IND18_D13	IND06_D05	IND13_D07	IND15_D02	IND12_D19	IND02_D14	IND07_D06	IND10_D19	IND01_D15	IND07_D04	IND02_D11	IND09_D12	IND07_D05	IND09_D15	IND09_D16	IND03_D01	IND10_D11	IND25_D01	IND05_D19	IND07_D15	IND13_D06	IND07_D09	IND04_D01	IND05_D21	IND01_D07	IND04_D21	IND26_D01	IND09_D01	IND11_D19	IND11_D06	IND05_D06	IND03_D03	IND03_D22	IND20_D01	IND01_D22	IND07_D17	IND06_D01	IND14_D02	IND25_D11	IND02_D20	IND04_D16	IND06_D13	IND04_D08	IND01_D14	IND03_D04	IND18_D12	IND18_D11	IND17_D02	IND19_D11	IND08_D15	IND06_D17	IND21_D01	IND08_D05	IND12_D02	IND04_D20	IND01_D20	IND01_D19	IND04_D03	IND05_D22	IND12_D10	IND04_D19	IND06_D02	IND16_D16	IND07_D20	IND01_D10	IND12_D01	IND06_D10	IND15_D12	IND01_D18	IND14_D11	IND11_D07	IND05_D02	IND07_D03	IND20_D13	IND01_D05	IND11_D13	IND08_D11	IND08_D03	IND11_D16	IND03_D17	IND10_D14	IND06_D08	IND08_D13	IND34_D13	IND10_D02	IND05_D09	IND03_D21	IND17_D13	IND09_D04	IND04_D22	IND02_D02	IND01_D02	IND02_D17	IND05_D04	IND22_D01	IND08_D09	IND05_D08	IND08_D17	IND27_D11	IND07_D12	IND20_D12	IND08_D07	IND02_D13	IND16_D02	IND07_D02	IND06_D19	IND10_D03	IND06_D22	IND13_D10	IND04_D11	IND18_D01	IND07_D18	IND10_D13	IND14_D13	IND10_D10	IND05_D20	IND06_D20	DUA	IND15_D16	IND08_D19	IND19_D16	IND08_D04	IND09_D06	IND11_D11	IND09_D03	IND11_D03	IND04_D04	IND04_D15	IND02_D05	IND09_D05	IND11_D14	IND09_D20	IND14_D16	IND05_D07	IND04_D07	IND08_D12	IND07_D19	IND11_D10	IND17_D16	IND02_D22	IND08_D18	IND16_D12	IND21_D11	IND06_D07	IND06_D18	IND06_D15	IND05_D15	IND23_D11	IND05_D14	IND08_D20	IND10_D16	IND04_D05	IND10_D07	IND07_D07	IND13_D12	IND09_D07	IND04_D12	IND12_D16	IND08_D14	IND14_D01	IND21_D13	IND02_D16	IND08_D02	IND03_D07	IND16_D11	IND06_D03	IND16_D01	IND02_D09	IND26_D11	IND07_D13	IND03_D12	IND18_D16	IND13_D14	IND07_D16	IND06_D09	IND02_D12	IND03_D08	IND01_D12	IND28_D13	IND04_D18	IND03_D14	IND12_D11	IND07_D14	IND03_D16	IND33_D13	IND05_D13	IND15_D13	IND23_D01	IND01_D08	IND31_D13	IND12_D12	IND13_D11	IND02_D08	IND19_D13	IND04_D09	IND05_D16	IND13_D13	IND22_D13	IND03_D09	IND05_D18	IND23_D13	IND29_D13	IND25_D13	IND08_D16	IND06_D11	IND02_D18	IND30_D13	IND12_D14	IND13_D16	IND06_D16	IND01_D13	IND06_D14	IND16_D13	IND17_D11	IND05_D12	IND21_D12	IND11_D12	IND03_D13	IND32_D13	IND09_D14
EC-11C	50933.99999999999	6246.000000000002	57179.99999999998	74509.99999999999	8307.000000000002	6087.000000000005	92.0	22492.0	190.00000000000006	2472.000000000001	39.0	0	0	3693.9999999999986	0	2155.0	0	0	0	0	0	0	0	0	0	18.999999999999996	0	1689.9999999999995	91.00000000000001	36.00000000000002	29.999999999999996	0	0	0	7.000000000000001	0	0	0	49.0	0	0	0	0	0	0	0	118.99999999999999	0	0	305.99999999999994	0	0	439.0	0	0	0	0	0	0	0	0	0	0	0	0	601.0	0	0	0	0	0	0	0	0	0	401.0	0	69.0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294.9999999999999	0	0	0	0	0	0	0	0	0	120.99999999999996	0	0	0	0	0	0	0	0	0	0	0	137.00000000000006	0	0	80.0	0	0	0	0	0	0	0	0	0	0	0	0	58.00000000000002	0	0	0	0	0	131.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.0	0	0	0	0	0	0	0	58.99999999999997	0	36.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.00000000000002	0	0	0	0	0	0	42.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.99999999999997	0	0	0	0	0	0	0	0	0	0	24.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	32.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.99999999999999	0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	21.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000004	0	0	0	0	0	0	0	0	0	14.999999999999998	0	0	0	0	0	0	0	0	0	0	0	0	12.000000000000004	0	0	0	0	0	0	0	0	8.000000000000004	0	0	0	0	0	0
EC-11D	5061	198	5259	287024	700	4183	21	1	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
EC-11P	11948	422	12370	12709	2771	1811	68	4308	95	569	4	0	0	602	0	736	0	0	0	0	0	0	0	0	0	1	0	308	26	7	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	233	0	0	27	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	58	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	9	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-12A	84018.99999999999	5145.000000000002	89164.0	117501.99999999999	10879.0	15394.000000000004	89.0	17312.0	219.99999999999994	144.99999999999994	33.0	20622.0	0	0	0	264.0	0	0	12064.000000000002	2841.9999999999995	0	0	0	0	0	67.00000000000001	0	0	1613.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512.0	0	0	0	0	0	0	0	0	0	105.0	0	353.99999999999983	0	0	0	0	0	223.99999999999997	0	304.99999999999983	0	0	0	0	0	0	0	0	0	0	40.00000000000001	0	0	0	0	0	0	256.9999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.000000000000014	75.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.999999999999986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.0	0	0	0	0	0	34.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	34.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	23.000000000000004	0	0	0	0	16.0	0	25.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	20.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	8.0	6.0	0	0	0
EC-12B	138026.00000000006	6724.999999999995	144751.00000000003	185467.00000000003	13726.000000000004	9223.000000000005	198.00000000000006	30599.00000000001	481.0000000000001	429.0000000000001	51.000000000000036	28239.99999999998	0	0	0	955.9999999999997	0	0	20790.999999999996	27264.0	0	0	0	0	0	105.99999999999999	0	0	3049.000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.99999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.0000000000001	0	0	0	0	0	0	0	0	0	123.00000000000003	0	382.00000000000006	0	0	0	0	0	307.00000000000006	0	282.0	0	0	0	0	0	0	0	0	0	0	276.99999999999983	0	0	0	0	0	0	219.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.00000000000007	63.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.0	0	0	0	0	0	38.0	0	0	0	0	0	0	0	0	0	0	0	0	23.999999999999996	0	33.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	29.00000000000001	0	0	0	0	45.00000000000002	0	31.0	0	0	0	0	0	0	0	0	0	0	0	0	21.000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.999999999999997	5.0	11.000000000000002	0	0	0
EC-12C	63545.99999999999	4764.0	68309.99999999999	94023.99999999996	7671.000000000001	2935.000000000001	34.0	26497.99999999999	77.00000000000003	591.0000000000002	31.999999999999993	16307.999999999993	0	0	0	3524.9999999999995	0	0	193.99999999999997	186.99999999999997	0	0	0	0	0	46.0	0	0	3181.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.9999999999998	0	0	0	0	0	0	0	0	0	100.99999999999994	0	264.99999999999994	0	0	0	0	0	263.0	0	190.00000000000003	0	0	0	0	0	0	0	0	0	0	329.0000000000001	0	0	0	0	0	0	135.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.99999999999997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.999999999999993	22.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0	0	0	0	0	0	31.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	57.99999999999999	0	17.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	23.0	0	0	0	0	9.999999999999995	0	9.999999999999995	0	0	0	0	0	0	0	0	0	0	0	0	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.999999999999995	9.999999999999995	4.999999999999997	0	0	0
EC-12P	12421	204	12625	12815	1148	810	27	5051	55	38	2	2522	0	0	0	215	0	0	1379	761	0	0	0	0	0	5	0	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EC-13A	123202.0	5472.0	128674.0	160808.99999999997	90736.00000000003	22299.999999999996	3446.999999999999	4.999999999999998	3260.0000000000005	12.999999999999996	409.99999999999994	0	0	39.000000000000014	0	0	22.999999999999996	418.00000000000006	0	0	15.999999999999996	0	0	0	0	221.99999999999994	0	0	0	126.99999999999994	18.999999999999996	0	0	0	45.000000000000014	0	28.000000000000004	0	138.99999999999997	0	0	0	0	20.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.999999999999993	0	0	0	0	0	0	0	0	16.999999999999993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.99999999999999	0	0	0	24.0	211.00000000000009	0	0	39.000000000000014	350.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.000000000000007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.000000000000002	0	14.000000000000002	0	0	0	0	0	0	116.99999999999999	15.999999999999996	0	0	0	30.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0	0	0	0	0	0	0	0	0	0	48.0	66.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.0	0	0	0	0	0	0	0	0	18.999999999999996	0	0	0	0	0	0	0	0	16.999999999999993	0	0	0	0	0	10.999999999999996	20.999999999999996	19.999999999999993	0	0	10.999999999999996	0	0	0	14.000000000000002	0	0	10.999999999999996	16.999999999999993	0	0	10.999999999999996	26.999999999999996	18.999999999999996	0	0	0	4.999999999999998	0	0	0	9.0	0	4.999999999999998	0	0	0	0	9.0	3.999999999999999	0
EC-13B	64388.99999999998	2418.9999999999995	66808.0	87642.99999999996	4307.0	22021.00000000001	173.0	4803.999999999999	344.00000000000006	18.99999999999999	28.999999999999993	0	0	109.99999999999997	0	0	13940.000000000004	12726.000000000004	0	0	4542.000000000003	0	0	0	0	8.000000000000002	0	0	0	24.0	21.000000000000004	0	0	0	8.999999999999998	0	59.000000000000014	0	8.000000000000002	0	0	0	0	6.999999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	0	0	0	71.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131.00000000000003	0	0	0	123.0	102.00000000000001	0	0	126.99999999999994	21.999999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.00000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.999999999999986	0	59.000000000000014	0	0	0	0	0	0	9.999999999999998	35.99999999999999	0	0	0	48.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.00000000000001	0	0	0	0	0	0	0	0	0	21.000000000000004	8.000000000000002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.999999999999998	0	0	0	0	0	0	0	0	15.000000000000014	0	0	0	0	0	0	0	0	16.999999999999993	0	0	0	0	0	12.999999999999998	9.999999999999998	8.000000000000002	0	0	13.999999999999998	0	0	0	4.999999999999999	0	0	3.0	4.999999999999999	0	0	21.999999999999996	6.0	4.000000000000001	0	0	0	4.999999999999999	0	0	0	4.999999999999999	0	6.0	0	0	0	0	1.0000000000000002	3.0	0
EC-13C	54228.0	1863.0	56091.00000000001	75019.99999999999	2720.9999999999995	20011.0	37.999999999999986	3109.9999999999995	230.99999999999994	162.99999999999991	18.999999999999993	0	0	61.000000000000014	0	0	6380.000000000002	10400.999999999996	0	0	10130.000000000002	0	0	0	0	5.000000000000003	0	0	0	10.000000000000005	13.0	0	0	0	4.0	0	61.000000000000014	0	6.0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	0	0	0	0	86.99999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.00000000000003	0	0	0	124.00000000000003	40.00000000000002	0	0	31.000000000000007	11.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.000000000000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.000000000000036	0	18.000000000000004	0	0	0	0	0	0	10.000000000000005	28.000000000000018	0	0	0	27.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.0	0	0	0	0	0	0	0	0	0	20.999999999999993	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.000000000000004	0	0	0	0	0	0	0	0	14.000000000000009	0	0	0	0	0	0	0	0	6.0	0	0	0	0	0	9.000000000000002	2.0	6.0	0	0	4.0	0	0	0	25.000000000000004	0	0	2.0	7.000000000000004	0	0	1.0	0.0	3.0	0	0	0	6.0	0	0	0	4.0	0	2.0	0	0	0	0	2.0	2.0	0
EC-13D	117619.00000000001	5228.000000000002	122847.00000000004	161839.0000000001	15103.000000000005	32763.000000000007	391.99999999999994	15839.000000000002	1981.9999999999989	72.00000000000001	93.99999999999997	0	0	347.9999999999999	0	0	21736.0	13661.0	0	0	12995.999999999998	0	0	0	0	20.000000000000004	0	0	0	39.0	42.0	0	0	0	14.000000000000002	0	156.99999999999986	0	82.99999999999997	0	0	0	0	103.99999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.999999999999991	0	0	0	0	0	0	0	0	82.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.99999999999994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.99999999999994	0	0	0	241.0000000000001	148.00000000000006	0	0	295.00000000000006	87.99999999999996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.00000000000003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.00000000000006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.99999999999997	0	99.0	0	0	0	0	0	0	28.000000000000004	95.00000000000001	0	0	0	59.999999999999964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.99999999999997	0	0	0	0	0	0	0	0	0	50.99999999999998	59.999999999999964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.99999999999999	0	0	0	0	0	0	0	0	20.000000000000004	0	0	0	0	0	0	0	0	24.999999999999986	0	0	0	0	0	23.999999999999993	19.00000000000001	18.000000000000004	0	0	23.000000000000007	0	0	0	5.000000000000001	0	0	25.999999999999996	11.999999999999996	0	0	7.000000000000001	7.000000000000001	10.000000000000002	0	0	0	19.00000000000001	0	0	0	11.999999999999996	0	12.999999999999998	0	0	0	0	7.000000000000001	5.000000000000001	0
EC-13P	26559	1365	27924	28668	13145	5179	1010	1497	638	16	51	0	0	24	0	0	1240	1705	0	0	1695	0	0	0	0	46	0	0	0	10	3	0	0	0	6	0	19	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	14	16	0	0	5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	15	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4	0	0	1	0	0	0	1	0	0	4	3	0	0	0	1	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	3	0
