entity_id	valid	rejected	polled	electors	UNP	UPFA	JHU	NLF	S	JSP	UMPA	EPDP	USP	NPP	ULF	SLMK	SEP	IP2D	IP7D	IP1D	IP4D	IP6D	SMBP	IP5D	IP8D	SLNF	IP3D	IP9D	RJP	SLPF
LK-1236035	694	35	730	949	253	304	129	0	0	2			1			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236040	1547	78	1626	2116	565	678	288	1	0	6			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236045	1124	57	1182	1537	410	493	209	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236050	2469	125	2596	3377	901	1083	460	2	1	10			6			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236055	1499	76	1576	2051	547	658	279	1	0	6			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236060	1674	85	1760	2290	611	734	312	1	0	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236065	1460	74	1535	1997	533	640	272	1	0	6			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236070	1502	76	1579	2054	548	659	280	1	0	6			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236075	1558	79	1637	2130	568	683	290	1	0	6			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236080	1679	85	1765	2296	613	736	313	1	1	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236085	1724	87	1813	2358	629	756	321	1	1	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236090	1360	69	1430	1861	496	597	253	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236095	1269	64	1334	1735	463	556	236	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236100	828	42	871	1133	302	363	154	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236105	1608	82	1690	2199	587	705	300	1	0	6			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236110	1651	84	1736	2258	603	724	308	1	0	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236115	2164	110	2275	2960	790	949	403	1	1	9			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236120	2198	112	2310	3006	802	964	410	1	1	9			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236125	1577	80	1658	2157	576	692	294	1	0	6			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236130	1723	87	1811	2357	629	756	321	1	1	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236135	875	44	919	1196	319	383	163	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236140	1671	85	1757	2285	610	733	311	1	0	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236145	1950	99	2050	2667	712	855	363	1	1	8			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236150	1308	66	1375	1789	477	574	244	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236155	1156	58	1215	1581	422	507	215	1	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236160	1381	70	1452	1889	504	606	257	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236165	1775	90	1866	2427	648	779	331	1	1	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236170	885	45	930	1210	323	388	165	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236175	1750	89	1840	2394	639	768	326	1	1	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236180	1862	95	1958	2547	680	817	347	1	1	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1236185	1212	61	1274	1657	442	531	226	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239	71255	2562	73850	96546	24673	34476	11408	27	0	281			170			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239005	1053	38	1092	1427	365	509	169	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239010	1301	47	1348	1763	450	629	208	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239015	1911	69	1980	2589	662	925	306	1	0	8			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239020	2190	79	2269	2967	758	1060	351	1	0	9			6			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239025	1064	38	1103	1442	368	515	170	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239030	1023	37	1060	1386	354	495	164	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239035	1003	36	1040	1359	347	485	160	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239040	961	34	996	1302	333	465	154	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239045	670	24	694	908	232	324	107	0	0	2			1			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239050	1080	39	1120	1464	374	523	173	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239055	882	31	914	1195	305	426	141	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239060	1514	54	1569	2052	524	733	242	1	0	6			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239065	1046	37	1084	1418	362	506	167	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239070	2072	75	2147	2807	718	1003	332	1	0	8			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239075	2107	76	2184	2854	730	1019	338	1	0	9			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239080	1855	67	1922	2513	642	897	297	1	0	7			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239085	1344	48	1393	1821	465	650	215	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239090	2552	92	2645	3458	884	1235	409	2	0	10			7			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239095	1798	65	1864	2436	623	870	288	1	0	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239100	907	32	940	1229	314	439	145	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239105	2135	77	2213	2893	740	1033	342	1	0	9			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239110	1187	43	1230	1609	411	574	190	0	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239115	2136	77	2214	2894	740	1034	342	1	0	9			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239120	1558	56	1615	2112	540	754	250	1	0	6			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239125	2413	87	2501	3270	836	1168	387	1	0	10			6			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239130	832	30	863	1128	288	403	133	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239135	1775	64	1840	2406	615	859	284	1	0	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239140	2337	84	2422	3166	809	1131	374	1	0	10			6			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239145	1739	63	1803	2356	602	842	279	1	0	7			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239150	1033	37	1071	1399	358	500	165	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239155	1919	69	1989	2600	665	929	307	1	0	8			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239160	2015	73	2089	2731	698	975	323	1	0	8			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239165	1099	39	1139	1490	381	532	176	0	0	4			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239170	894	32	927	1212	309	433	143	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239175	1272	46	1318	1723	440	615	204	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239180	1249	45	1294	1692	432	604	200	0	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239185	782	28	810	1059	271	378	125	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239190	1947	70	2018	2637	674	942	312	1	0	8			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239195	974	35	1009	1319	337	471	156	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239200	2286	82	2369	3097	792	1106	366	1	0	9			6			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239205	1246	45	1291	1688	431	603	199	0	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239210	1497	54	1552	2028	518	724	240	1	0	6			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239215	1029	37	1066	1394	356	498	165	0	0	4			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239220	1265	45	1311	1714	438	612	202	1	0	5			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239225	1152	41	1194	1560	399	557	184	0	0	4			3			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239230	710	25	736	962	246	343	113	0	0	3			1			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239235	793	28	821	1074	274	383	127	0	0	3			2			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239240	2047	74	2122	2774	709	991	328	1	0	8			5			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1239245	1601	58	1659	2169	554	774	256	1	0	6			4			0		0	0	0	0	0	0	0	0	0	0	0	0	0
LK-13	548992	30165	579545	745773	208251	282719	54832	216	0		67		85		0			0	0	0	0	0	0	0	1	0	0	1	0	0
LK-1303	83752	3667	87452	112293	27277	40708	15322	88	0		4		50		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303005	730	31	762	980	236	350	140	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303010	934	40	975	1254	302	448	179	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303015	608	26	635	817	196	292	116	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303020	992	43	1035	1332	320	476	190	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303025	1213	52	1266	1628	392	582	233	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303030	1811	78	1890	2431	585	869	347	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303035	1112	48	1161	1493	359	534	213	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303040	1358	59	1417	1822	439	652	260	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303045	1996	87	2083	2679	645	958	383	3	0		0		2		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303050	2910	126	3037	3906	940	1397	559	4	0		1		3		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303055	1493	65	1558	2004	482	717	286	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303060	1403	61	1464	1884	453	674	269	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303065	1983	86	2069	2662	641	952	380	3	0		0		2		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303070	1159	50	1209	1555	374	556	222	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303075	2232	97	2329	2996	721	1072	428	3	0		1		2		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303080	1157	50	1208	1553	374	555	222	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303085	933	40	974	1253	301	448	179	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303090	927	40	967	1244	299	445	178	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303095	1371	59	1430	1840	443	658	263	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303100	1658	72	1731	2226	536	796	318	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303105	741	36	777	984	257	395	84	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303110	703	34	737	933	244	375	80	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303115	1748	85	1833	2321	607	933	200	1	0		1		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303120	1065	52	1117	1415	370	568	122	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303125	885	38	923	1188	286	425	170	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303130	629	27	657	845	203	302	120	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303135	1367	59	1427	1836	442	656	262	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303140	1175	51	1227	1578	380	564	225	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303145	1619	70	1689	2173	523	777	311	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303150	803	35	838	1078	259	385	154	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303155	833	36	869	1118	269	400	160	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303160	2037	99	2137	2705	707	1087	233	2	0		1		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303165	1588	77	1666	2108	551	847	182	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303170	1593	77	1670	2115	553	850	182	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303175	760	33	793	1020	245	365	146	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303180	1050	45	1096	1409	339	504	201	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303185	491	21	512	659	158	236	94	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303190	435	19	454	585	140	209	83	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303195	253	11	264	340	82	121	48	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303200	376	16	392	505	121	180	72	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303205	279	12	291	375	90	134	53	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303210	822	35	857	1103	265	394	157	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303215	1204	52	1257	1617	389	578	231	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303220	1622	70	1693	2177	524	779	311	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303225	1425	62	1487	1913	460	684	273	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303230	1277	55	1333	1715	413	613	245	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303235	1392	60	1452	1868	449	668	267	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303240	647	28	675	869	209	310	124	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303245	824	35	860	1107	266	396	158	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303250	646	28	674	867	209	310	124	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303255	1052	45	1098	1412	340	505	202	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303260	1499	65	1564	2012	484	720	287	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303265	1802	78	1881	2419	582	865	346	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303270	918	40	958	1232	296	440	176	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303275	1399	60	1460	1877	452	671	268	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303280	699	30	729	938	225	335	134	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303285	1363	59	1423	1830	440	654	261	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303290	1185	51	1237	1591	383	569	227	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303295	1582	68	1651	2123	511	759	303	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303300	1026	44	1071	1378	331	493	197	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303305	1150	50	1200	1544	371	552	221	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303310	1560	68	1628	2094	504	749	299	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303315	1319	57	1377	1771	426	633	253	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303320	646	28	674	867	208	310	124	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303325	1180	51	1232	1585	381	567	226	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303330	1841	80	1921	2471	595	884	353	2	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303335	501	21	523	672	162	240	96	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303340	984	42	1027	1322	318	473	189	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303345	659	28	687	884	213	316	126	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303350	946	41	988	1270	306	454	181	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303355	1143	49	1193	1535	369	549	219	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1303360	1029	44	1073	1381	332	494	197	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306	46613	2248	48890	61902	16173	24868	5317	18	0		1		2		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306005	922	45	967	1225	320	492	105	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306010	770	37	808	1023	267	411	88	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306015	1117	54	1172	1483	388	596	128	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306020	1672	81	1753	2220	580	892	191	1	0		1		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306025	861	42	903	1144	299	459	98	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306030	1044	50	1095	1386	362	557	119	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306035	712	34	747	946	247	380	81	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306040	401	19	420	532	139	214	46	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306045	452	22	474	600	157	241	51	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306050	1229	59	1289	1632	427	656	140	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306055	759	37	796	1008	263	405	87	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306060	664	32	697	882	230	354	76	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306065	889	43	933	1181	309	475	102	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306070	732	35	768	972	254	391	84	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306075	1201	58	1259	1594	417	641	137	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306080	1381	67	1448	1834	479	737	158	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306085	1485	72	1557	1971	515	792	170	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306090	925	45	970	1229	321	494	106	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306095	1557	76	1633	2068	541	831	178	1	0		0		1		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306100	564	27	592	749	196	301	64	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306105	554	27	581	736	192	296	63	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306110	627	30	658	833	218	335	71	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306115	706	34	740	937	245	376	80	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306120	875	42	918	1162	304	467	100	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306125	1112	54	1167	1477	386	593	127	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306130	825	40	866	1096	286	440	94	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306135	1348	65	1414	1790	468	719	154	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306140	491	24	515	653	170	262	56	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306145	526	25	551	698	182	280	60	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306150	330	16	346	438	114	176	37	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306155	803	39	842	1066	279	428	92	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306160	357	17	374	474	124	190	40	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306165	479	23	502	636	166	255	54	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306170	576	28	604	765	200	307	66	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306175	759	37	796	1008	263	405	87	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306180	763	37	801	1014	265	407	87	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306185	483	23	507	642	168	258	55	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306190	687	33	720	912	238	366	78	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306195	381	18	400	506	132	203	43	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306200	466	22	489	619	162	249	53	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306205	509	24	534	676	177	272	58	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306210	851	41	893	1130	295	454	97	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306215	946	46	992	1256	328	505	108	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306220	1058	51	1110	1405	367	565	121	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306225	1277	62	1340	1696	443	681	146	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306230	726	35	761	964	252	387	83	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306235	809	39	848	1074	281	431	92	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306240	813	39	853	1080	282	434	93	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306245	751	36	788	997	261	401	86	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306250	920	44	965	1222	319	491	105	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306255	356	17	373	472	123	190	40	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306260	771	37	808	1023	267	411	88	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306265	816	39	856	1084	283	436	93	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306270	497	24	521	660	172	265	57	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306275	266	13	279	354	92	142	30	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306280	427	20	447	566	148	227	48	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306285	992	48	1041	1318	344	529	113	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306290	938	45	984	1246	326	500	107	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1306295	405	19	425	538	140	216	46	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309	49222	2278	51533	65503	18111	26009	4826	21	0		1		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309005	915	42	958	1218	337	484	90	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309010	802	37	840	1067	295	424	79	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309015	650	30	680	865	239	343	64	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309020	610	28	639	812	224	322	60	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309025	1253	58	1312	1667	461	662	123	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309030	1101	51	1152	1465	405	582	108	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309035	1729	81	1810	2301	637	914	170	1	0		1		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309040	1273	59	1333	1694	469	673	125	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309045	739	34	774	983	272	390	72	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309050	1511	70	1582	2011	556	799	149	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309055	1120	52	1172	1490	412	592	110	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309060	1151	53	1205	1531	424	608	113	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309065	820	38	859	1091	302	433	80	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309070	755	35	790	1005	278	399	74	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309075	1307	61	1368	1739	481	691	128	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309080	772	36	809	1028	284	408	76	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309085	647	30	678	861	238	342	63	0	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
LK-1309090	1242	58	1301	1653	457	657	122	1	0		0		0		0			0	0	0	0	0	0	0	0	0	0	0	0	0
