entity_id	valid	rejected	polled	electors	PA	UNP	JVP	SMBP	LDA	SLMP	Liberal	Ind 1	Ind 2	PLSF	Ind 3	DUNF	PFF
LK-2136025	247	7	255	333	122	112	6	1	0	0	0	0	0	0	0	0	0
LK-2136030	489	15	504	659	243	222	13	3	1	1	1	0	1	0	0	0	0
LK-2136035	275	8	283	370	136	125	7	1	0	0	0	0	0	0	0	0	0
LK-2136040	369	11	380	497	183	168	10	2	0	0	0	0	0	0	0	0	0
LK-2136045	582	18	601	784	289	265	16	3	1	1	1	0	1	0	0	0	0
LK-2136050	670	21	691	902	332	305	18	4	1	1	1	0	1	0	0	0	0
LK-2136055	557	17	574	750	276	253	15	3	1	1	1	0	1	0	0	0	0
LK-2136060	534	16	551	719	265	243	14	3	1	1	1	0	1	0	0	0	0
LK-2136065	405	12	418	546	201	184	11	2	0	0	0	0	1	0	0	0	0
LK-2136070	314	9	324	423	156	143	8	2	0	0	0	0	0	0	0	0	0
LK-2136075	599	18	618	807	297	273	16	3	1	1	1	0	1	0	0	0	0
LK-2136080	577	18	596	778	286	263	16	3	1	1	1	0	1	0	0	0	0
LK-2136085	471	14	485	634	233	214	13	3	1	1	1	0	1	0	0	0	0
LK-2136090	539	16	556	726	267	245	14	3	1	1	1	0	1	0	0	0	0
LK-2136095	584	18	602	786	289	265	16	3	1	1	1	0	1	0	0	0	0
LK-2136100	359	11	370	483	178	163	9	2	0	0	0	0	0	0	0	0	0
LK-2136105	378	11	390	509	187	172	10	2	0	0	0	0	1	0	0	0	0
LK-2136110	657	20	678	885	326	299	18	4	1	1	1	0	1	0	0	0	0
LK-2136115	479	15	494	646	238	218	13	3	1	1	1	0	1	0	0	0	0
LK-2136120	305	9	315	411	151	139	8	1	0	0	0	0	0	0	0	0	0
LK-2136125	517	16	533	696	256	235	14	3	1	1	1	0	1	0	0	0	0
LK-2136130	386	12	398	520	192	176	10	2	0	0	0	0	1	0	0	0	0
LK-2136135	783	24	808	1055	389	357	21	5	1	1	1	1	2	0	0	0	0
LK-2136140	387	12	399	521	192	176	10	2	0	0	0	0	1	0	0	0	0
LK-2136145	286	8	295	385	142	130	7	1	0	0	0	0	0	0	0	0	0
LK-2136150	317	9	327	427	157	144	8	2	0	0	0	0	0	0	0	0	0
LK-2136155	337	10	348	454	167	153	9	2	0	0	0	0	0	0	0	0	0
LK-2136160	483	15	498	650	240	220	13	3	1	1	1	0	1	0	0	0	0
LK-2136165	235	7	242	316	116	107	6	1	0	0	0	0	0	0	0	0	0
LK-2136170	662	20	683	892	329	301	18	4	1	1	1	0	1	0	0	0	0
LK-2136175	282	8	291	380	140	128	7	1	0	0	0	0	0	0	0	0	0
LK-2136180	203	6	209	274	101	92	5	1	0	0	0	0	0	0	0	0	0
LK-2136185	276	8	285	372	137	125	7	1	0	0	0	0	0	0	0	0	0
LK-2136190	211	6	218	285	105	96	5	1	0	0	0	0	0	0	0	0	0
LK-2136195	297	9	306	400	147	135	8	1	0	0	0	0	0	0	0	0	0
LK-2136200	436	13	450	587	216	198	12	2	0	0	0	0	1	0	0	0	0
LK-2136205	396	12	408	533	196	180	10	2	0	0	0	0	1	0	0	0	0
LK-2136210	390	12	402	526	193	177	10	2	0	0	0	0	1	0	0	0	0
LK-2136215	345	10	356	465	171	157	9	2	0	0	0	0	0	0	0	0	0
LK-2136220	530	16	547	714	263	241	14	3	1	1	1	0	1	0	0	0	0
LK-2136225	767	24	791	1033	380	349	21	4	1	1	1	1	2	0	0	0	0
LK-2136230	628	19	648	846	312	286	17	4	1	1	1	0	1	0	0	0	0
LK-2136235	548	17	565	738	272	249	15	3	1	1	1	0	1	0	0	0	0
LK-2136240	242	7	249	326	120	110	6	1	0	0	0	0	0	0	0	0	0
LK-2136245	473	14	488	637	235	215	13	3	1	1	1	0	1	0	0	0	0
LK-2136250	460	14	474	619	228	209	12	2	1	1	1	0	1	0	0	0	0
LK-2136255	470	14	485	633	233	214	13	3	1	1	1	0	1	0	0	0	0
LK-2136260	660	20	681	890	328	300	18	4	1	1	1	0	1	0	0	0	0
LK-2136265	435	13	448	585	216	198	12	2	0	0	0	0	1	0	0	0	0
LK-2136270	783	24	808	1055	389	357	21	5	1	1	1	1	2	0	0	0	0
LK-2136275	335	10	346	452	166	152	9	2	0	0	0	0	0	0	0	0	0
LK-2136280	522	16	538	703	259	237	14	3	1	1	1	0	1	0	0	0	0
LK-2136285	410	12	423	552	203	186	11	2	0	0	0	0	1	0	0	0	0
LK-2136290	596	18	615	803	296	271	16	3	1	1	1	0	1	0	0	0	0
LK-2136295	417	13	430	561	207	189	11	2	0	0	0	0	1	0	0	0	0
LK-2136300	344	10	354	463	170	156	9	2	0	0	0	0	0	0	0	0	0
LK-2136305	833	26	859	1122	413	379	23	5	1	1	1	1	2	0	0	0	0
LK-2136310	265	8	273	357	131	120	7	1	0	0	0	0	0	0	0	0	0
LK-2136315	216	6	222	291	107	98	5	1	0	0	0	0	0	0	0	0	0
LK-2136320	326	10	336	439	161	148	9	2	0	0	0	0	0	0	0	0	0
LK-2136325	386	12	398	520	192	176	10	2	0	0	0	0	1	0	0	0	0
LK-2136330	171	5	177	231	85	78	4	1	0	0	0	0	0	0	0	0	0
LK-2136335	315	9	325	424	156	143	8	2	0	0	0	0	0	0	0	0	0
LK-2136340	364	11	375	490	180	165	10	2	0	0	0	0	0	0	0	0	0
LK-2136345	355	11	366	478	176	161	9	2	0	0	0	0	0	0	0	0	0
LK-2136350	336	10	346	452	166	153	9	2	0	0	0	0	0	0	0	0	0
LK-2136355	456	14	470	614	226	207	12	2	1	1	0	0	1	0	0	0	0
LK-2136360	311	9	321	419	154	141	8	2	0	0	0	0	0	0	0	0	0
LK-2136365	526	16	543	709	261	239	14	3	1	1	1	0	1	0	0	0	0
LK-2136370	482	15	497	649	239	219	13	3	1	1	1	0	1	0	0	0	0
LK-2136375	453	14	467	610	225	206	12	2	1	1	0	0	1	0	0	0	0
LK-2136380	461	14	476	621	229	210	12	2	1	1	1	0	1	0	0	0	0
LK-2136385	425	13	439	573	211	193	11	2	0	0	0	0	1	0	0	0	0
LK-2136390	565	17	583	762	281	257	15	3	1	1	1	0	1	0	0	0	0
LK-2136395	1409	44	1454	1898	699	642	39	9	3	3	3	1	3	1	1	0	0
LK-2136400	688	21	710	927	341	313	19	4	1	1	1	0	1	0	0	0	0
LK-2136405	628	19	648	846	312	286	17	4	1	1	1	0	1	0	0	0	0
LK-2136410	832	26	858	1120	413	379	23	5	1	1	1	1	2	0	0	0	0
LK-2136415	971	30	1001	1307	482	442	26	6	2	2	2	1	2	1	1	0	0
LK-2136420	557	17	574	750	276	253	15	3	1	1	1	0	1	0	0	0	0
LK-2136425	503	15	519	678	250	229	13	3	1	1	1	0	1	0	0	0	0
LK-2136430	695	21	717	936	345	316	19	4	1	1	1	0	1	0	0	0	0
LK-2136435	728	22	751	980	361	331	20	4	1	1	1	0	1	0	0	0	0
LK-2136440	963	30	993	1297	478	438	26	6	2	2	2	1	2	1	1	0	0
LK-2136445	689	21	710	927	342	313	19	4	1	1	1	0	1	0	0	0	0
LK-2136450	616	19	635	830	306	280	17	3	1	1	1	0	1	0	0	0	0
LK-2136455	715	22	738	964	355	326	19	4	1	1	1	0	1	0	0	0	0
LK-2136460	957	30	987	1289	475	436	26	6	2	2	2	1	2	1	1	0	0
LK-2136465	478	15	493	644	237	217	13	3	1	1	1	0	1	0	0	0	0
LK-2136470	954	29	984	1285	473	434	26	6	2	2	2	1	2	1	1	0	0
LK-2136475	428	13	441	576	212	194	11	2	0	0	0	0	1	0	0	0	0
LK-2139	46310	1139	47514	62432	22132	21853	1132	186	6	175	52	12	77	3	0	0	0
LK-2139005	265	6	271	357	126	125	6	1	0	1	0	0	0	0	0	0	0
LK-2139010	371	9	380	500	177	175	9	2	0	1	0	0	1	0	0	0	0
LK-2139015	289	7	296	389	138	136	7	1	0	1	0	0	0	0	0	0	0
LK-2139020	271	7	278	366	130	128	7	1	0	1	0	0	0	0	0	0	0
LK-2139025	380	9	389	512	181	179	9	2	0	1	1	0	1	0	0	0	0
LK-2139030	349	9	359	471	167	165	9	1	0	1	0	0	1	0	0	0	0
LK-2139035	454	11	465	611	217	214	11	2	0	2	1	0	1	0	0	0	0
LK-2139040	408	10	418	549	195	192	10	2	0	2	1	0	1	0	0	0	0
LK-2139045	354	9	364	478	169	167	9	1	0	1	0	0	1	0	0	0	0
LK-2139050	563	14	577	759	269	266	14	3	0	2	1	1	1	0	0	0	0
LK-2139055	543	14	558	733	260	257	14	2	0	2	1	0	1	0	0	0	0
LK-2139060	805	20	826	1085	385	380	20	4	1	4	2	1	2	1	0	0	0
LK-2139065	410	10	420	552	196	193	10	2	0	2	1	0	1	0	0	0	0
LK-2139070	349	9	358	470	167	165	9	1	0	1	0	0	1	0	0	0	0
LK-2139075	322	8	331	435	154	152	8	1	0	1	0	0	0	0	0	0	0
LK-2139080	332	8	341	448	159	157	8	1	0	1	0	0	0	0	0	0	0
LK-2139085	236	6	242	318	113	111	6	1	0	1	0	0	0	0	0	0	0
LK-2139090	251	6	257	338	120	118	6	1	0	1	0	0	0	0	0	0	0
LK-2139095	259	6	265	349	124	122	6	1	0	1	0	0	0	0	0	0	0
LK-2139100	332	8	341	448	159	157	8	1	0	1	0	0	0	0	0	0	0
LK-2139105	337	8	346	454	161	159	8	1	0	1	0	0	1	0	0	0	0
LK-2139110	280	7	287	378	134	132	7	1	0	1	0	0	0	0	0	0	0
LK-2139115	477	12	489	643	228	225	12	2	0	2	1	0	1	0	0	0	0
LK-2139120	334	8	343	451	160	158	8	1	0	1	0	0	1	0	0	0	0
LK-2139125	419	10	430	565	200	198	10	2	0	2	1	0	1	0	0	0	0
LK-2139130	463	12	475	624	221	218	11	2	0	2	1	0	1	0	0	0	0
LK-2139135	288	7	295	388	137	136	7	1	0	1	0	0	0	0	0	0	0
LK-2139140	415	10	425	559	198	196	10	2	0	2	1	0	1	0	0	0	0
LK-2139145	721	18	739	972	345	340	18	3	1	3	1	1	2	0	0	0	0
LK-2139150	497	12	510	670	237	235	12	2	0	2	1	0	1	0	0	0	0
LK-2139155	464	12	477	626	222	219	12	2	0	2	1	0	1	0	0	0	0
LK-2139160	375	9	384	505	179	177	9	2	0	1	1	0	1	0	0	0	0
LK-2139165	336	8	345	453	161	159	8	1	0	1	0	0	1	0	0	0	0
LK-2139170	311	8	320	420	149	147	8	1	0	1	0	0	0	0	0	0	0
LK-2139175	364	9	374	491	174	172	9	1	0	1	0	0	1	0	0	0	0
LK-2139180	259	6	265	349	124	122	6	1	0	1	0	0	0	0	0	0	0
LK-2139185	329	8	338	444	157	155	8	1	0	1	0	0	0	0	0	0	0
LK-2139190	249	6	256	336	119	117	6	1	0	1	0	0	0	0	0	0	0
LK-2139195	306	7	314	413	146	145	7	1	0	1	0	0	0	0	0	0	0
LK-2139200	227	5	233	306	108	107	5	1	0	1	0	0	0	0	0	0	0
LK-2139205	253	6	259	341	121	119	6	1	0	1	0	0	0	0	0	0	0
LK-2139210	234	6	240	315	112	110	6	1	0	1	0	0	0	0	0	0	0
LK-2139215	283	7	291	382	135	134	7	1	0	1	0	0	0	0	0	0	0
LK-2139220	411	10	421	553	196	194	10	2	0	2	1	0	1	0	0	0	0
LK-2139225	222	5	228	299	106	105	5	1	0	1	0	0	0	0	0	0	0
LK-2139230	388	10	398	524	186	183	10	2	0	2	1	0	1	0	0	0	0
LK-2139235	281	7	289	379	134	133	7	1	0	1	0	0	0	0	0	0	0
LK-2139240	264	6	271	356	126	124	6	1	0	1	0	0	0	0	0	0	0
LK-2139245	243	6	250	328	116	115	6	1	0	1	0	0	0	0	0	0	0
LK-2139250	355	9	364	478	170	167	9	1	0	1	0	0	1	0	0	0	0
LK-2139255	360	9	369	485	172	170	9	1	0	1	0	0	1	0	0	0	0
LK-2139260	302	7	310	407	144	143	7	1	0	1	0	0	0	0	0	0	0
LK-2139265	293	7	301	395	140	138	7	1	0	1	0	0	0	0	0	0	0
LK-2139270	275	7	282	370	131	130	7	1	0	1	0	0	0	0	0	0	0
LK-2139275	308	8	316	415	147	145	7	1	0	1	0	0	0	0	0	0	0
LK-2139280	295	7	303	398	141	139	7	1	0	1	0	0	0	0	0	0	0
LK-2139285	301	7	309	406	144	142	7	1	0	1	0	0	0	0	0	0	0
LK-2139290	289	7	297	390	138	136	7	1	0	1	0	0	0	0	0	0	0
LK-2139295	357	9	367	482	171	169	9	1	0	1	0	0	1	0	0	0	0
LK-2139300	360	9	370	486	172	170	9	1	0	1	0	0	1	0	0	0	0
LK-2139305	352	9	362	475	168	166	9	1	0	1	0	0	1	0	0	0	0
LK-2139310	376	9	386	507	180	178	9	2	0	1	1	0	1	0	0	0	0
LK-2139315	847	22	869	1142	405	400	21	4	1	4	2	1	2	1	0	0	0
LK-2139320	497	12	510	670	238	235	12	2	0	2	1	0	1	0	0	0	0
LK-2139325	246	6	253	332	118	116	6	1	0	1	0	0	0	0	0	0	0
LK-2139330	183	4	188	247	87	86	4	0	0	0	0	0	0	0	0	0	0
LK-2139335	336	8	345	453	161	159	8	1	0	1	0	0	1	0	0	0	0
LK-2139340	445	11	456	600	213	210	11	2	0	2	1	0	1	0	0	0	0
LK-2139345	528	13	541	711	252	249	13	2	0	2	1	0	1	0	0	0	0
LK-2139350	271	7	278	365	129	128	7	1	0	1	0	0	0	0	0	0	0
LK-2139355	227	5	233	307	109	107	5	1	0	1	0	0	0	0	0	0	0
LK-2139360	185	4	190	250	88	87	4	1	0	0	0	0	0	0	0	0	0
LK-2139365	308	8	316	415	147	145	7	1	0	1	0	0	0	0	0	0	0
LK-2139370	101	2	103	136	48	47	2	0	0	0	0	0	0	0	0	0	0
LK-2139375	347	9	356	468	166	164	8	1	0	1	0	0	1	0	0	0	0
LK-2139380	406	10	416	547	194	192	10	2	0	2	1	0	1	0	0	0	0
LK-2139385	469	12	481	632	224	221	12	2	0	2	1	0	1	0	0	0	0
LK-2139390	338	8	347	455	161	159	8	1	0	1	0	0	1	0	0	0	0
LK-2139395	377	9	386	508	180	178	9	2	0	1	1	0	1	0	0	0	0
LK-2139400	607	15	623	819	290	287	15	3	0	3	1	1	1	0	0	0	0
LK-2139405	368	9	378	497	176	174	9	1	0	1	0	0	1	0	0	0	0
LK-2139410	323	8	331	435	154	152	8	1	0	1	0	0	0	0	0	0	0
LK-2139415	613	15	629	826	293	289	15	3	0	3	1	1	1	0	0	0	0
LK-2139420	467	12	479	629	223	220	12	2	0	2	1	0	1	0	0	0	0
LK-2139425	365	9	374	491	174	172	9	1	0	1	0	0	1	0	0	0	0
LK-2139430	407	10	417	548	194	192	10	2	0	2	1	0	1	0	0	0	0
LK-2139435	423	10	434	570	202	200	10	2	0	2	1	0	1	0	0	0	0
LK-2139440	502	13	515	677	240	237	12	2	0	2	1	0	1	0	0	0	0
LK-2139445	652	16	669	879	312	308	16	3	0	3	1	1	1	0	0	0	0
LK-2139450	431	11	442	581	206	203	11	2	0	2	1	0	1	0	0	0	0
LK-2139455	654	16	671	881	313	309	16	3	0	3	1	1	1	0	0	0	0
LK-2139460	352	9	362	475	168	166	9	1	0	1	0	0	1	0	0	0	0
LK-2139465	231	6	237	312	110	109	5	1	0	1	0	0	0	0	0	0	0
LK-2139470	542	14	556	730	259	256	14	2	0	2	1	0	1	0	0	0	0
LK-2139475	195	5	200	263	93	92	5	1	0	1	0	0	0	0	0	0	0
LK-2139480	255	6	262	344	122	120	6	1	0	1	0	0	0	0	0	0	0
LK-2139485	336	8	345	453	161	159	8	1	0	1	0	0	1	0	0	0	0
LK-2139490	405	10	416	546	194	191	10	2	0	2	1	0	1	0	0	0	0
LK-2139495	860	22	882	1159	411	406	22	4	1	4	2	1	2	1	0	0	0
LK-2139500	446	11	458	602	213	211	11	2	0	2	1	0	1	0	0	0	0
LK-2139505	761	19	781	1026	364	359	19	4	1	3	2	1	2	0	0	0	0
LK-2139510	286	7	294	386	137	135	7	1	0	1	0	0	0	0	0	0	0
LK-2139515	688	17	706	927	329	325	17	3	1	3	1	1	2	0	0	0	0
LK-2139520	295	7	302	397	141	139	7	1	0	1	0	0	0	0	0	0	0
LK-2139525	301	7	309	406	144	142	7	1	0	1	0	0	0	0	0	0	0
LK-2139530	282	7	289	380	135	133	7	1	0	1	0	0	0	0	0	0	0
LK-2139535	357	9	366	481	171	168	9	1	0	1	0	0	1	0	0	0	0
LK-2139540	363	9	373	490	174	171	9	1	0	1	0	0	1	0	0	0	0
LK-2139545	374	9	383	504	179	176	9	2	0	1	1	0	1	0	0	0	0
LK-2139550	445	11	456	600	213	210	11	2	0	2	1	0	1	0	0	0	0
LK-2139555	270	7	277	365	129	128	7	1	0	1	0	0	0	0	0	0	0
LK-2139560	401	10	412	541	192	189	10	2	0	2	1	0	1	0	0	0	0
LK-2139565	494	12	507	666	236	233	12	2	0	2	1	0	1	0	0	0	0
LK-2139570	383	9	393	517	183	181	9	2	0	1	1	0	1	0	0	0	0
LK-2139575	637	16	653	858	304	301	16	3	0	3	1	1	1	0	0	0	0
LK-2139580	302	7	310	407	144	142	7	1	0	1	0	0	0	0	0	0	0
LK-2139585	256	6	263	346	122	121	6	1	0	1	0	0	0	0	0	0	0
LK-2139590	413	10	423	556	197	195	10	2	0	2	1	0	1	0	0	0	0
LK-2139595	370	9	379	498	177	174	9	2	0	1	0	0	1	0	0	0	0
LK-2139600	240	6	247	324	115	113	6	1	0	1	0	0	0	0	0	0	0
LK-2139605	147	3	151	198	70	69	3	0	0	0	0	0	0	0	0	0	0
LK-2139610	165	4	169	222	79	78	4	0	0	0	0	0	0	0	0	0	0
LK-2139615	443	11	455	597	212	209	11	2	0	2	1	0	1	0	0	0	0
LK-2139620	296	7	304	399	141	140	7	1	0	1	0	0	0	0	0	0	0
LK-2142	21039	597	21653	27536	11280	8999	296	76	15	43	42	42	37	14	2	0	0
LK-2142005	898	26	924	1175	482	384	13	3	1	2	2	2	2	1	0	0	0
LK-2142010	574	16	591	751	308	245	8	2	0	1	1	1	1	0	0	0	0
LK-2142015	688	20	708	900	369	294	10	3	1	2	1	1	1	1	0	0	0
LK-2142020	563	16	580	737	302	241	8	2	0	1	1	1	1	0	0	0	0
LK-2142025	675	19	694	883	362	289	10	2	1	1	1	1	1	1	0	0	0
LK-2142030	524	15	540	686	281	224	7	2	0	1	1	1	1	0	0	0	0
LK-2142035	470	13	483	615	252	201	6	2	0	1	1	1	1	0	0	0	0
LK-2142040	957	27	985	1253	513	410	14	4	1	2	2	2	2	1	0	0	0
LK-2142045	681	19	701	892	365	291	10	2	1	1	1	1	1	1	0	0	0
LK-2142050	1145	33	1179	1499	614	490	16	5	1	3	3	3	2	1	1	0	0
LK-2142055	564	16	580	738	302	241	8	2	0	1	1	1	1	0	0	0	0
LK-2142060	613	17	631	803	329	262	9	2	1	1	1	1	1	0	0	0	0
LK-2142065	558	16	574	730	299	239	8	2	0	1	1	1	1	0	0	0	0
LK-2142070	402	11	414	526	216	172	5	1	0	1	1	1	1	0	0	0	0
LK-2142075	703	20	723	920	377	301	10	3	1	2	2	2	1	1	0	0	0
LK-2142080	484	14	498	634	259	207	7	2	0	1	1	1	1	0	0	0	0
LK-2142085	930	27	957	1217	499	398	13	4	1	2	2	2	2	1	0	0	0
LK-2142090	962	28	990	1259	516	412	14	4	1	2	2	2	2	1	0	0	0
LK-2142095	374	10	385	489	200	160	5	1	0	1	1	1	0	0	0	0	0
LK-2142100	444	12	457	581	238	190	6	1	0	1	1	1	1	0	0	0	0
LK-2142105	515	15	530	675	276	220	7	2	0	1	1	1	1	0	0	0	0
LK-2142110	586	17	603	767	314	251	8	2	0	1	1	1	1	0	0	0	0
LK-2142115	640	18	659	838	343	274	9	2	1	1	1	1	1	1	0	0	0
LK-2142120	326	9	335	426	174	139	4	1	0	0	0	0	0	0	0	0	0
LK-2142125	448	13	461	587	240	192	6	1	0	1	1	1	1	0	0	0	0
LK-2142130	714	20	735	934	383	305	10	3	1	2	2	2	1	1	0	0	0
LK-2142135	338	9	348	442	181	144	5	1	0	0	0	0	0	0	0	0	0
LK-2142140	338	9	348	442	181	144	5	1	0	0	0	0	0	0	0	0	0
LK-2142145	370	10	381	485	199	158	5	1	0	1	1	1	0	0	0	0	0
LK-2142150	594	17	611	777	318	254	8	2	0	1	1	1	1	0	0	0	0
LK-2142155	420	12	433	550	225	180	6	1	0	1	1	1	1	0	0	0	0
LK-2142160	2014	58	2073	2636	1081	862	29	8	3	5	5	5	5	3	1	0	0
LK-2142165	527	15	542	689	282	225	7	2	0	1	1	1	1	0	0	0	0
LK-2145	27025	659	27722	36233	13042	12983	383	26	0	65	41	34	70	2	0	0	0
LK-2145005	696	17	714	933	336	334	10	1	0	2	2	1	2	0	0	0	0
LK-2145010	355	9	364	476	171	170	5	0	0	1	1	1	1	0	0	0	0
LK-2145015	606	15	622	813	293	291	9	1	0	2	1	1	2	0	0	0	0
LK-2145020	768	19	788	1030	371	369	11	2	0	2	2	2	2	0	0	0	0
LK-2145025	286	7	293	383	138	137	4	0	0	1	0	0	1	0	0	0	0
LK-2145030	289	7	296	387	139	139	4	0	0	1	0	0	1	0	0	0	0
LK-2145035	332	8	340	445	160	159	5	0	0	1	1	0	1	0	0	0	0
LK-2145040	439	11	450	588	212	211	6	1	0	1	1	1	1	0	0	0	0
LK-2145045	305	7	313	409	147	146	4	0	0	1	0	0	1	0	0	0	0
LK-2145050	382	9	392	512	184	183	5	1	0	1	1	1	1	0	0	0	0
LK-2145055	361	9	371	484	174	174	5	0	0	1	1	1	1	0	0	0	0
LK-2145060	262	6	269	352	126	126	4	0	0	0	0	0	0	0	0	0	0
LK-2145065	711	18	729	953	343	342	11	1	0	2	2	2	2	0	0	0	0
LK-2145070	216	5	222	290	104	104	3	0	0	0	0	0	0	0	0	0	0
LK-2145075	237	6	243	317	114	114	3	0	0	0	0	0	0	0	0	0	0
LK-2145080	279	7	286	373	134	134	4	0	0	1	0	0	1	0	0	0	0
LK-2145085	565	14	580	757	273	272	8	1	0	2	1	1	2	0	0	0	0
LK-2145090	307	7	315	411	148	147	4	0	0	1	0	0	1	0	0	0	0
LK-2145095	412	10	422	552	199	198	6	1	0	1	1	1	1	0	0	0	0
LK-2145100	263	6	270	353	127	126	4	0	0	0	0	0	0	0	0	0	0
LK-2145105	279	7	287	375	135	134	4	0	0	1	0	0	1	0	0	0	0
LK-2145110	349	8	358	468	168	168	5	0	0	1	1	0	1	0	0	0	0
LK-2145115	269	6	276	360	130	129	4	0	0	0	0	0	1	0	0	0	0
LK-2145120	277	7	284	372	134	133	4	0	0	1	0	0	1	0	0	0	0
LK-2145125	319	8	327	428	154	153	4	0	0	1	0	0	1	0	0	0	0
LK-2145130	829	21	851	1111	400	399	12	2	0	3	2	2	3	1	0	0	0
LK-2145135	540	13	554	724	261	260	8	1	0	1	1	1	2	0	0	0	0
LK-2145140	870	22	893	1166	420	418	13	2	0	3	2	2	3	1	0	0	0
LK-2145145	187	4	192	251	90	90	2	0	0	0	0	0	0	0	0	0	0
LK-2145150	377	9	386	505	182	181	5	0	0	1	1	1	1	0	0	0	0
LK-2145155	368	9	377	493	178	177	5	0	0	1	1	1	1	0	0	0	0
LK-2145160	496	12	508	665	239	238	7	1	0	1	1	1	1	0	0	0	0
LK-2145165	424	10	435	569	205	204	6	1	0	1	1	1	1	0	0	0	0
LK-2145170	582	14	597	780	281	280	9	1	0	2	1	1	2	0	0	0	0
LK-2145175	389	10	399	522	188	187	6	1	0	1	1	1	1	0	0	0	0
LK-2145180	291	7	299	390	140	140	4	0	0	1	0	0	1	0	0	0	0
LK-2145185	200	5	206	269	97	96	3	0	0	0	0	0	0	0	0	0	0
LK-2145190	285	7	292	382	137	137	4	0	0	1	0	0	1	0	0	0	0
LK-2145195	299	7	307	402	144	144	4	0	0	1	0	0	1	0	0	0	0
LK-2145200	276	7	283	370	133	132	4	0	0	0	0	0	1	0	0	0	0
LK-2145205	229	5	235	307	111	110	3	0	0	0	0	0	0	0	0	0	0
LK-2145210	357	9	366	479	172	172	5	0	0	1	1	1	1	0	0	0	0
LK-2145215	573	14	588	768	277	275	8	1	0	2	1	1	2	0	0	0	0
LK-2145220	644	16	661	863	311	310	9	1	0	2	2	1	2	0	0	0	0
LK-2145225	454	11	466	609	219	218	7	1	0	1	1	1	1	0	0	0	0
LK-2145230	230	5	236	308	111	110	3	0	0	0	0	0	0	0	0	0	0
LK-2145235	365	9	374	489	176	175	5	0	0	1	1	1	1	0	0	0	0
LK-2145240	279	7	286	373	134	134	4	0	0	1	0	0	1	0	0	0	0
LK-2145245	220	5	226	295	106	106	3	0	0	0	0	0	0	0	0	0	0
LK-2145250	287	7	295	385	139	138	4	0	0	1	0	0	1	0	0	0	0
LK-2145255	314	8	322	421	152	151	4	0	0	1	0	0	1	0	0	0	0
LK-2145260	441	11	452	591	213	212	6	1	0	1	1	1	1	0	0	0	0
LK-2145265	340	8	349	456	164	163	5	0	0	1	1	0	1	0	0	0	0
LK-2145270	350	9	359	469	169	168	5	0	0	1	1	0	1	0	0	0	0
LK-2145275	248	6	254	332	120	119	3	0	0	0	0	0	0	0	0	0	0
LK-2145280	208	5	213	279	100	100	3	0	0	0	0	0	0	0	0	0	0
LK-2145285	486	12	499	652	235	234	7	1	0	1	1	1	1	0	0	0	0
LK-2145290	230	5	236	309	111	110	3	0	0	0	0	0	0	0	0	0	0
LK-2145295	565	14	580	758	273	272	8	1	0	2	1	1	2	0	0	0	0
LK-2145300	452	11	464	606	218	217	7	1	0	1	1	1	1	0	0	0	0
LK-2145305	275	7	282	369	133	132	4	0	0	0	0	0	1	0	0	0	0
LK-2145310	273	7	280	367	132	131	4	0	0	0	0	0	1	0	0	0	0
LK-2145315	333	8	342	447	161	160	5	0	0	1	1	0	1	0	0	0	0
LK-2145320	257	6	263	344	124	123	3	0	0	0	0	0	0	0	0	0	0
LK-2145325	235	6	241	315	113	113	3	0	0	0	0	0	0	0	0	0	0
LK-2145330	472	12	484	633	228	227	7	1	0	1	1	1	1	0	0	0	0
LK-2145335	376	9	385	504	181	181	5	0	0	1	1	1	1	0	0	0	0
LK-2145340	298	7	306	400	144	143	4	0	0	1	0	0	1	0	0	0	0
LK-2145345	219	5	225	294	106	105	3	0	0	0	0	0	0	0	0	0	0
LK-2145350	264	6	270	354	127	127	4	0	0	0	0	0	0	0	0	0	0
LK-2145355	196	5	201	263	94	94	3	0	0	0	0	0	0	0	0	0	0
LK-2145360	288	7	295	386	139	138	4	0	0	1	0	0	1	0	0	0	0
LK-2145365	290	7	297	388	140	139	4	0	0	1	0	0	1	0	0	0	0
LK-2148	14102	347	14461	18898	6808	6774	206	23	3	36	27	24	38	6	4	0	0
LK-2148005	905	23	928	1212	437	435	14	2	0	3	2	2	3	1	1	0	0
LK-2148010	457	11	468	612	220	219	7	1	0	1	1	1	1	0	0	0	0
LK-2148015	561	14	576	752	271	270	8	1	0	2	1	1	2	0	0	0	0
LK-2148020	1637	42	1679	2194	791	787	25	4	1	5	5	4	6	2	1	0	0
LK-2148025	875	22	897	1172	423	421	13	2	0	3	2	2	3	1	0	0	0
LK-2148030	1175	30	1205	1575	568	565	18	3	1	4	3	3	4	1	1	0	0
LK-2148035	532	13	546	713	257	256	8	1	0	1	1	1	1	0	0	0	0
LK-2148040	263	6	270	353	127	126	4	0	0	0	0	0	0	0	0	0	0
LK-2148045	416	10	426	557	201	200	6	1	0	1	1	1	1	0	0	0	0
LK-2148050	308	7	316	413	149	148	4	0	0	1	0	0	1	0	0	0	0
LK-2148055	399	10	409	535	193	192	6	1	0	1	1	1	1	0	0	0	0
LK-2148060	324	8	332	434	156	155	5	0	0	1	1	0	1	0	0	0	0
LK-2148065	613	15	629	822	296	295	9	1	0	2	1	1	2	0	0	0	0
