entity_id	valid	rejected	polled	electors	UNP	UPFA	USP	ULPP	JSP	NLF	ULF	RPP	SLNF	SEP	DUA	SLPF	UNAF
LK-1212555	270	3	273	350	118	148	0	0	0	0	0	0	0	0	0	0	0
LK-1212560	530	6	536	688	232	291	1	0	1	0	0	0	0	0	0	0	0
LK-1212565	649	7	657	843	285	357	1	1	1	0	0	0	0	0	0	0	0
LK-1212570	670	7	678	871	294	368	1	1	1	0	0	0	0	0	0	0	0
LK-1212575	786	9	796	1022	345	432	2	1	1	0	0	0	0	0	0	0	0
LK-1212580	874	10	884	1135	383	480	2	1	2	0	0	0	0	0	0	0	0
LK-1212585	873	10	884	1135	383	480	2	1	2	0	0	0	0	0	0	0	0
LK-1212590	735	8	743	954	322	404	2	1	1	0	0	0	0	0	0	0	0
LK-1212595	490	5	495	636	215	269	1	0	1	0	0	0	0	0	0	0	0
LK-1212600	270	3	273	350	118	148	0	0	0	0	0	0	0	0	0	0	0
LK-1212605	559	6	566	727	245	307	1	0	1	0	0	0	0	0	0	0	0
LK-1212610	560	6	567	727	246	308	1	0	1	0	0	0	0	0	0	0	0
LK-1212615	363	4	367	471	159	199	0	0	0	0	0	0	0	0	0	0	0
LK-1212620	356	4	360	463	156	196	0	0	0	0	0	0	0	0	0	0	0
LK-1212625	598	7	605	777	262	328	1	1	1	0	0	0	0	0	0	0	0
LK-1212630	399	4	404	518	175	219	1	0	0	0	0	0	0	0	0	0	0
LK-1212635	342	4	346	444	150	188	0	0	0	0	0	0	0	0	0	0	0
LK-1212640	1098	13	1111	1426	482	604	3	1	2	1	0	0	0	0	0	0	0
LK-1212645	641	7	649	833	281	352	1	1	1	0	0	0	0	0	0	0	0
LK-1212650	448	5	453	582	196	246	1	0	1	0	0	0	0	0	0	0	0
LK-1212655	463	5	468	601	203	254	1	0	1	0	0	0	0	0	0	0	0
LK-1212660	365	4	369	474	160	200	1	0	0	0	0	0	0	0	0	0	0
LK-1212665	718	8	727	933	315	395	1	1	1	0	0	0	0	0	0	0	0
LK-1212670	420	4	425	546	184	231	1	0	0	0	0	0	0	0	0	0	0
LK-1212675	680	8	688	884	298	374	1	1	1	0	0	0	0	0	0	0	0
LK-1212680	416	4	421	541	182	229	1	0	0	0	0	0	0	0	0	0	0
LK-1212685	661	7	668	858	290	363	1	1	1	0	0	0	0	0	0	0	0
LK-1212690	465	5	470	604	204	255	1	0	1	0	0	0	0	0	0	0	0
LK-1212695	384	4	388	499	168	211	1	0	0	0	0	0	0	0	0	0	0
LK-1212700	1158	13	1171	1504	508	636	3	2	2	1	0	0	0	0	0	0	0
LK-1212705	1358	16	1375	1765	596	747	3	2	3	1	1	0	1	0	0	0	0
LK-1212710	474	5	480	616	208	260	1	0	1	0	0	0	0	0	0	0	0
LK-1212715	473	5	479	614	207	260	1	0	1	0	0	0	0	0	0	0	0
LK-1212720	1164	13	1177	1512	511	640	3	2	2	1	0	0	0	0	0	0	0
LK-1212725	567	6	574	737	249	312	1	0	1	0	0	0	0	0	0	0	0
LK-1212730	575	6	581	746	252	316	1	1	1	0	0	0	0	0	0	0	0
LK-1212735	866	10	876	1125	380	476	2	1	2	0	0	0	0	0	0	0	0
LK-1212740	350	4	354	455	153	192	0	0	0	0	0	0	0	0	0	0	0
LK-1212745	482	5	488	626	211	265	1	0	1	0	0	0	0	0	0	0	0
LK-1215	88158	895	89134	111151	37741	49449	196	102	121	6	2	0	0	0	0	0	0
LK-1215005	691	7	699	871	296	388	2	1	1	0	0	0	0	0	0	0	0
LK-1215010	810	8	819	1021	347	454	2	1	1	0	0	0	0	0	0	0	0
LK-1215015	627	6	634	791	268	352	1	1	1	0	0	0	0	0	0	0	0
LK-1215020	1309	14	1324	1651	561	735	3	2	2	1	0	0	0	0	0	0	0
LK-1215025	860	9	869	1084	368	482	2	1	1	0	0	0	0	0	0	0	0
LK-1215030	889	9	899	1121	381	499	2	1	1	0	0	0	0	0	0	0	0
LK-1215035	451	4	456	569	193	253	1	0	0	0	0	0	0	0	0	0	0
LK-1215040	930	9	940	1173	398	522	2	1	1	0	0	0	0	0	0	0	0
LK-1215045	582	6	588	734	249	326	1	1	1	0	0	0	0	0	0	0	0
LK-1215050	866	9	875	1091	371	486	2	1	1	0	0	0	0	0	0	0	0
LK-1215055	589	6	596	743	252	330	1	1	1	0	0	0	0	0	0	0	0
LK-1215060	511	5	516	644	218	286	1	0	1	0	0	0	0	0	0	0	0
LK-1215065	385	4	389	485	165	216	1	0	0	0	0	0	0	0	0	0	0
LK-1215070	326	3	330	412	140	183	0	0	0	0	0	0	0	0	0	0	0
LK-1215075	542	5	548	683	232	304	1	0	1	0	0	0	0	0	0	0	0
LK-1215080	392	4	396	494	168	220	1	0	0	0	0	0	0	0	0	0	0
LK-1215085	604	6	610	761	258	338	1	1	1	0	0	0	0	0	0	0	0
LK-1215090	250	2	253	315	107	140	0	0	0	0	0	0	0	0	0	0	0
LK-1215095	597	6	604	753	256	335	1	1	1	0	0	0	0	0	0	0	0
LK-1215100	533	5	539	672	228	299	1	0	1	0	0	0	0	0	0	0	0
LK-1215105	534	5	540	673	228	299	1	0	1	0	0	0	0	0	0	0	0
LK-1215110	875	9	884	1103	374	491	2	1	1	0	0	0	0	0	0	0	0
LK-1215115	786	8	794	990	336	441	2	1	1	0	0	0	0	0	0	0	0
LK-1215120	1025	11	1036	1292	439	575	3	1	2	0	0	0	0	0	0	0	0
LK-1215125	570	6	577	719	244	320	1	1	1	0	0	0	0	0	0	0	0
LK-1215130	1505	16	1521	1897	645	844	4	2	3	1	1	0	0	0	0	0	0
LK-1215135	953	10	964	1202	408	535	2	1	1	0	0	0	0	0	0	0	0
LK-1215140	1076	11	1088	1357	461	604	3	1	2	0	0	0	0	0	0	0	0
LK-1215145	849	9	859	1071	364	476	2	1	1	0	0	0	0	0	0	0	0
LK-1215150	750	8	758	946	321	421	2	1	1	0	0	0	0	0	0	0	0
LK-1215155	756	8	765	954	324	424	2	1	1	0	0	0	0	0	0	0	0
LK-1215160	991	10	1002	1249	424	556	2	1	2	0	0	0	0	0	0	0	0
LK-1215165	755	8	763	952	323	423	2	1	1	0	0	0	0	0	0	0	0
LK-1215170	951	10	961	1199	407	533	2	1	1	0	0	0	0	0	0	0	0
LK-1215175	593	6	600	748	254	333	1	1	1	0	0	0	0	0	0	0	0
LK-1215180	493	5	498	621	211	276	1	0	1	0	0	0	0	0	0	0	0
LK-1215185	570	6	577	719	244	320	1	1	1	0	0	0	0	0	0	0	0
LK-1215190	422	4	427	532	181	237	1	0	0	0	0	0	0	0	0	0	0
LK-1215195	883	9	893	1113	378	495	2	1	1	0	0	0	0	0	0	0	0
LK-1215200	509	5	514	641	218	285	1	0	1	0	0	0	0	0	0	0	0
LK-1215205	855	9	864	1078	366	480	2	1	1	0	0	0	0	0	0	0	0
LK-1215210	701	7	709	884	300	393	2	1	1	0	0	0	0	0	0	0	0
LK-1215215	596	6	603	752	255	334	1	1	1	0	0	0	0	0	0	0	0
LK-1215220	354	3	358	447	151	199	1	0	0	0	0	0	0	0	0	0	0
LK-1215225	379	4	384	478	162	213	1	0	0	0	0	0	0	0	0	0	0
LK-1215230	790	8	799	996	338	443	2	1	1	0	0	0	0	0	0	0	0
LK-1215235	648	6	655	817	277	363	1	1	1	0	0	0	0	0	0	0	0
LK-1215240	740	7	748	932	317	415	2	1	1	0	0	0	0	0	0	0	0
LK-1215245	1268	13	1282	1598	543	711	3	2	2	1	0	0	0	0	0	0	0
LK-1215250	870	9	880	1097	373	488	2	1	1	0	0	0	0	0	0	0	0
LK-1215255	980	10	991	1236	420	550	2	1	1	0	0	0	0	0	0	0	0
LK-1215260	489	5	494	616	209	274	1	0	0	0	0	0	0	0	0	0	0
LK-1215265	496	5	502	626	212	278	1	0	1	0	0	0	0	0	0	0	0
LK-1215270	653	7	661	824	280	367	1	1	1	0	0	0	0	0	0	0	0
LK-1215275	642	6	649	809	275	360	1	1	1	0	0	0	0	0	0	0	0
LK-1215280	703	7	711	886	301	394	2	1	1	0	0	0	0	0	0	0	0
LK-1215285	506	5	511	637	216	284	1	0	1	0	0	0	0	0	0	0	0
LK-1215290	561	6	568	708	240	315	1	1	1	0	0	0	0	0	0	0	0
LK-1215295	1374	14	1389	1733	589	771	4	2	2	1	0	0	0	0	0	0	0
LK-1215300	1663	17	1681	2096	712	933	4	3	3	1	1	0	0	0	0	0	0
LK-1215305	717	7	725	904	307	402	2	1	1	0	0	0	0	0	0	0	0
LK-1215310	541	5	547	682	232	303	1	0	1	0	0	0	0	0	0	0	0
LK-1215315	629	6	636	793	269	353	1	1	1	0	0	0	0	0	0	0	0
LK-1215320	566	6	572	714	242	317	1	1	1	0	0	0	0	0	0	0	0
LK-1215325	357	3	361	450	153	200	1	0	0	0	0	0	0	0	0	0	0
LK-1215330	473	5	479	597	203	265	1	0	0	0	0	0	0	0	0	0	0
LK-1215335	853	9	863	1076	365	479	2	1	1	0	0	0	0	0	0	0	0
LK-1215340	677	7	685	854	290	380	1	1	1	0	0	0	0	0	0	0	0
LK-1215345	486	5	492	613	208	273	1	0	0	0	0	0	0	0	0	0	0
LK-1215350	777	8	785	979	333	436	2	1	1	0	0	0	0	0	0	0	0
LK-1215355	587	6	593	740	251	329	1	1	1	0	0	0	0	0	0	0	0
LK-1215360	559	6	566	705	239	314	1	1	1	0	0	0	0	0	0	0	0
LK-1215365	851	9	861	1073	365	478	2	1	1	0	0	0	0	0	0	0	0
LK-1215370	1203	12	1216	1517	515	675	3	2	2	1	0	0	0	0	0	0	0
LK-1215375	922	9	932	1162	395	517	2	1	1	0	0	0	0	0	0	0	0
LK-1215380	624	6	631	787	267	350	1	1	1	0	0	0	0	0	0	0	0
LK-1215385	473	5	478	596	202	265	1	0	0	0	0	0	0	0	0	0	0
LK-1215390	485	5	491	612	208	272	1	0	0	0	0	0	0	0	0	0	0
LK-1215395	555	5	561	699	237	311	1	1	1	0	0	0	0	0	0	0	0
LK-1215400	932	10	942	1175	399	523	2	1	1	0	0	0	0	0	0	0	0
LK-1215405	825	8	834	1040	353	463	2	1	1	0	0	0	0	0	0	0	0
LK-1215410	725	7	733	914	310	406	2	1	1	0	0	0	0	0	0	0	0
LK-1215415	1127	12	1139	1421	483	632	3	2	2	0	0	0	0	0	0	0	0
LK-1215420	713	7	721	899	305	400	2	1	1	0	0	0	0	0	0	0	0
LK-1215425	656	7	663	827	281	368	1	1	1	0	0	0	0	0	0	0	0
LK-1215430	600	6	606	756	257	336	1	1	1	0	0	0	0	0	0	0	0
LK-1215435	779	8	788	982	334	437	2	1	1	0	0	0	0	0	0	0	0
LK-1215440	1027	11	1038	1295	440	576	3	1	2	0	0	0	0	0	0	0	0
LK-1215445	594	6	600	748	254	333	1	1	1	0	0	0	0	0	0	0	0
LK-1215450	841	9	850	1060	360	472	2	1	1	0	0	0	0	0	0	0	0
LK-1215455	768	8	776	968	329	431	2	1	1	0	0	0	0	0	0	0	0
LK-1215460	797	8	806	1005	341	447	2	1	1	0	0	0	0	0	0	0	0
LK-1215465	706	7	714	891	302	396	2	1	1	0	0	0	0	0	0	0	0
LK-1215470	634	6	641	800	271	356	1	1	1	0	0	0	0	0	0	0	0
LK-1215475	687	7	694	866	294	385	2	1	1	0	0	0	0	0	0	0	0
LK-1215480	801	8	810	1010	343	449	2	1	1	0	0	0	0	0	0	0	0
LK-1215485	629	6	636	793	269	353	1	1	1	0	0	0	0	0	0	0	0
LK-1215490	943	10	953	1189	404	529	2	1	1	0	0	0	0	0	0	0	0
LK-1215495	1128	12	1141	1423	483	633	3	2	2	0	0	0	0	0	0	0	0
LK-1215500	1000	10	1011	1260	428	561	2	1	2	0	0	0	0	0	0	0	0
LK-1215505	928	9	938	1169	397	520	2	1	1	0	0	0	0	0	0	0	0
LK-1215510	653	7	660	823	279	366	1	1	1	0	0	0	0	0	0	0	0
LK-1215515	659	7	666	831	282	370	1	1	1	0	0	0	0	0	0	0	0
LK-1215520	1000	10	1011	1260	428	561	2	1	2	0	0	0	0	0	0	0	0
LK-1215525	867	9	876	1093	371	486	2	1	1	0	0	0	0	0	0	0	0
LK-1215530	559	6	565	705	239	313	1	1	1	0	0	0	0	0	0	0	0
LK-1215535	982	10	993	1239	421	551	2	1	1	0	0	0	0	0	0	0	0
LK-1215540	859	9	868	1083	368	482	2	1	1	0	0	0	0	0	0	0	0
LK-1215545	484	5	490	611	207	272	1	0	0	0	0	0	0	0	0	0	0
LK-1215550	842	9	852	1062	361	473	2	1	1	0	0	0	0	0	0	0	0
LK-1215555	430	4	435	543	184	241	1	0	0	0	0	0	0	0	0	0	0
LK-1215560	501	5	507	632	214	281	1	0	1	0	0	0	0	0	0	0	0
LK-1215565	628	6	635	791	269	352	1	1	1	0	0	0	0	0	0	0	0
LK-1215570	1043	11	1054	1315	447	585	3	1	2	0	0	0	0	0	0	0	0
LK-1215575	610	6	617	770	261	342	1	1	1	0	0	0	0	0	0	0	0
LK-1215580	478	5	484	603	205	268	1	0	0	0	0	0	0	0	0	0	0
LK-1215585	811	8	820	1022	347	455	2	1	1	0	0	0	0	0	0	0	0
LK-1215590	845	9	854	1065	362	474	2	1	1	0	0	0	0	0	0	0	0
LK-1215595	649	6	656	818	278	364	1	1	1	0	0	0	0	0	0	0	0
LK-1215600	501	5	507	632	214	281	1	0	1	0	0	0	0	0	0	0	0
LK-1215605	724	7	732	913	310	406	2	1	1	0	0	0	0	0	0	0	0
LK-1218	73127	855	73996	94435	40958	31420	173	127	117	25	15	12	12	5	3	0	0
LK-1218005	1022	12	1034	1320	572	439	2	2	1	0	0	0	0	0	0	0	0
LK-1218010	739	8	748	954	414	317	2	1	1	0	0	0	0	0	0	0	0
LK-1218015	986	11	997	1273	552	423	2	2	1	0	0	0	0	0	0	0	0
LK-1218020	555	6	561	716	311	238	1	1	1	0	0	0	0	0	0	0	0
LK-1218025	953	11	964	1230	534	409	2	1	1	0	0	0	0	0	0	0	0
LK-1218030	890	10	901	1149	498	382	2	1	1	0	0	0	0	0	0	0	0
LK-1218035	855	10	865	1104	479	367	2	1	1	0	0	0	0	0	0	0	0
LK-1218040	1318	15	1334	1702	738	566	3	2	2	0	0	0	0	0	0	0	0
LK-1218045	567	6	573	732	317	243	1	1	1	0	0	0	0	0	0	0	0
LK-1218050	1278	15	1293	1650	716	549	3	2	2	0	0	0	0	0	0	0	0
LK-1218055	1760	21	1781	2273	986	756	4	3	3	1	0	0	0	0	0	0	0
LK-1218060	1769	21	1790	2284	991	760	4	3	3	1	0	0	0	0	0	0	0
LK-1218065	1946	23	1969	2513	1090	836	5	4	3	1	1	0	0	0	0	0	0
LK-1218070	2044	24	2068	2640	1145	878	5	4	3	1	1	1	1	0	0	0	0
LK-1218075	1832	21	1854	2366	1026	787	5	3	3	1	0	0	0	0	0	0	0
LK-1218080	1793	21	1815	2316	1004	771	4	3	3	1	0	0	0	0	0	0	0
LK-1218085	1775	21	1796	2292	994	763	4	3	3	1	0	0	0	0	0	0	0
LK-1218090	761	9	770	983	426	327	2	1	1	0	0	0	0	0	0	0	0
LK-1218095	880	10	891	1137	493	378	2	1	1	0	0	0	0	0	0	0	0
LK-1218100	1042	12	1054	1345	583	448	2	2	2	0	0	0	0	0	0	0	0
LK-1218105	929	11	940	1200	520	399	2	1	1	0	0	0	0	0	0	0	0
LK-1218110	1333	15	1349	1721	746	573	3	2	2	0	0	0	0	0	0	0	0
LK-1218115	950	11	961	1227	532	408	2	1	1	0	0	0	0	0	0	0	0
LK-1218120	1988	23	2011	2567	1113	854	5	4	3	1	1	1	1	0	0	0	0
LK-1218125	2015	24	2039	2602	1129	866	5	4	3	1	1	1	1	0	0	0	0
LK-1218130	1344	16	1360	1736	753	577	3	2	2	0	0	0	0	0	0	0	0
LK-1218135	4870	58	4928	6288	2728	2093	13	10	9	3	2	2	2	2	1	0	0
LK-1218140	3170	37	3207	4093	1776	1362	8	6	6	2	1	1	1	1	0	0	0
LK-1218145	3776	45	3821	4876	2115	1623	10	7	7	2	2	1	1	1	1	0	0
LK-1218150	676	8	684	873	378	290	1	1	1	0	0	0	0	0	0	0	0
LK-1218155	1994	23	2018	2576	1117	857	5	4	3	1	1	1	1	0	0	0	0
LK-1218160	1161	13	1175	1500	650	499	3	2	2	0	0	0	0	0	0	0	0
LK-1218165	1096	13	1109	1415	614	471	2	2	2	0	0	0	0	0	0	0	0
LK-1218170	1408	16	1425	1819	789	605	3	2	2	0	0	0	0	0	0	0	0
LK-1218175	3520	42	3562	4545	1972	1513	9	7	6	2	1	1	1	1	1	0	0
LK-1218180	1347	16	1363	1740	755	579	3	2	2	0	0	0	0	0	0	0	0
LK-1218185	1689	20	1709	2181	946	726	4	3	3	1	0	0	0	0	0	0	0
LK-1218190	1694	20	1715	2188	949	728	4	3	3	1	0	0	0	0	0	0	0
LK-1218195	1093	13	1106	1412	612	470	2	2	2	0	0	0	0	0	0	0	0
LK-1218200	2051	24	2075	2648	1149	881	5	4	3	1	1	1	1	0	0	0	0
LK-1218205	1302	15	1318	1682	729	560	3	2	2	0	0	0	0	0	0	0	0
LK-1218210	1443	17	1460	1864	808	620	3	2	2	0	0	0	0	0	0	0	0
LK-1218215	1886	22	1909	2436	1057	811	5	3	3	1	1	0	0	0	0	0	0
LK-1218220	2090	24	2115	2699	1171	898	5	4	4	1	1	1	1	0	0	0	0
LK-1218225	1427	17	1444	1843	799	613	3	2	2	0	0	0	0	0	0	0	0
LK-1218230	2110	25	2135	2725	1182	907	5	4	4	1	1	1	1	0	0	0	0
LK-1221	90335	944	91304	117013	42578	46918	165	148	138	24	28	20	11	1	0	0	0
LK-1221005	4212	45	4257	5455	1986	2188	9	8	7	2	2	2	2	1	0	0	0
LK-1221010	1451	15	1466	1879	684	753	3	2	2	0	0	0	0	0	0	0	0
LK-1221015	915	9	925	1185	431	475	1	1	1	0	0	0	0	0	0	0	0
LK-1221020	815	8	824	1056	384	423	1	1	1	0	0	0	0	0	0	0	0
LK-1221025	2550	27	2577	3302	1202	1324	5	4	4	1	1	1	1	0	0	0	0
LK-1221030	1713	18	1732	2219	808	890	3	3	3	1	1	0	0	0	0	0	0
LK-1221035	499	5	504	646	235	259	1	0	0	0	0	0	0	0	0	0	0
LK-1221040	722	7	730	936	340	375	1	1	1	0	0	0	0	0	0	0	0
LK-1221045	1304	14	1318	1689	615	677	2	2	2	0	0	0	0	0	0	0	0
LK-1221050	2302	24	2327	2982	1085	1196	4	4	4	1	1	1	1	0	0	0	0
LK-1221055	1087	11	1099	1408	512	564	2	2	2	0	0	0	0	0	0	0	0
LK-1221060	1412	15	1427	1829	665	733	3	2	2	0	0	0	0	0	0	0	0
LK-1221065	807	8	815	1045	380	419	1	1	1	0	0	0	0	0	0	0	0
LK-1221070	1308	14	1322	1695	617	680	2	2	2	0	0	0	0	0	0	0	0
LK-1221075	2657	28	2685	3441	1252	1380	5	5	4	1	1	1	1	0	0	0	0
LK-1221080	1503	16	1519	1946	708	780	3	2	2	0	0	0	0	0	0	0	0
LK-1221085	1789	19	1808	2317	843	929	3	3	3	1	1	1	0	0	0	0	0
LK-1221090	1550	16	1567	2008	731	805	3	3	2	0	0	0	0	0	0	0	0
LK-1221095	1241	13	1254	1608	585	645	2	2	2	0	0	0	0	0	0	0	0
LK-1221100	1781	19	1800	2306	839	925	3	3	3	1	1	1	0	0	0	0	0
LK-1221105	1638	17	1656	2122	772	851	3	3	3	0	1	0	0	0	0	0	0
LK-1221110	971	10	982	1258	458	504	2	1	1	0	0	0	0	0	0	0	0
LK-1221115	1274	13	1288	1651	601	662	2	2	2	0	0	0	0	0	0	0	0
LK-1221120	1254	13	1267	1624	591	651	2	2	2	0	0	0	0	0	0	0	0
LK-1221125	1622	17	1639	2101	764	842	3	3	2	0	1	0	0	0	0	0	0
LK-1221130	1788	19	1807	2316	843	929	3	3	3	1	1	1	0	0	0	0	0
LK-1221135	1169	12	1182	1514	551	607	2	2	2	0	0	0	0	0	0	0	0
LK-1221140	1234	13	1248	1599	582	641	2	2	2	0	0	0	0	0	0	0	0
LK-1221145	1099	11	1111	1424	518	571	2	2	2	0	0	0	0	0	0	0	0
LK-1221150	738	7	746	957	348	383	1	1	1	0	0	0	0	0	0	0	0
LK-1221155	2531	27	2558	3279	1193	1315	5	4	4	1	1	1	1	0	0	0	0
LK-1221160	1032	11	1043	1337	486	536	2	1	1	0	0	0	0	0	0	0	0
LK-1221165	1151	12	1163	1491	542	598	2	2	2	0	0	0	0	0	0	0	0
LK-1221170	1388	14	1403	1798	654	721	3	2	2	0	0	0	0	0	0	0	0
LK-1221175	522	5	528	677	246	271	1	1	0	0	0	0	0	0	0	0	0
LK-1221180	785	8	793	1016	370	407	1	1	1	0	0	0	0	0	0	0	0
LK-1221185	1618	17	1635	2096	763	840	3	3	2	0	1	0	0	0	0	0	0
LK-1221190	904	9	914	1171	426	469	1	1	1	0	0	0	0	0	0	0	0
LK-1221195	1400	15	1415	1814	660	727	3	2	2	0	0	0	0	0	0	0	0
LK-1221200	2129	22	2152	2758	1004	1106	4	4	3	1	1	1	1	0	0	0	0
LK-1221205	1676	18	1694	2171	790	871	3	3	3	1	1	0	0	0	0	0	0
LK-1221210	1593	17	1610	2063	751	827	3	3	2	0	0	0	0	0	0	0	0
LK-1221215	1999	21	2020	2589	942	1038	4	3	3	1	1	1	0	0	0	0	0
LK-1221220	1787	19	1806	2315	842	928	3	3	3	1	1	1	0	0	0	0	0
LK-1221225	1138	12	1150	1474	536	591	2	2	2	0	0	0	0	0	0	0	0
LK-1221230	1758	18	1777	2277	828	913	3	3	3	1	1	0	0	0	0	0	0
LK-1221235	3025	32	3058	3919	1426	1572	6	5	5	1	1	1	1	0	0	0	0
LK-1221240	2600	27	2628	3367	1226	1351	5	5	4	1	1	1	1	0	0	0	0
LK-1221245	2636	28	2664	3414	1242	1369	5	5	4	1	1	1	1	0	0	0	0
LK-1221250	1942	20	1963	2515	915	1009	4	3	3	1	1	1	0	0	0	0	0
LK-1221255	1671	17	1689	2165	788	868	3	3	3	0	1	0	0	0	0	0	0
LK-1221260	2023	21	2044	2620	953	1051	4	3	3	1	1	1	1	0	0	0	0
LK-1221265	1710	18	1728	2215	806	888	3	3	3	1	1	0	0	0	0	0	0
LK-1221270	1786	19	1806	2314	842	928	3	3	3	1	1	1	0	0	0	0	0
LK-1221275	1782	19	1801	2308	840	926	3	3	3	1	1	1	0	0	0	0	0
LK-1221280	1879	20	1899	2434	886	976	4	3	3	1	1	1	0	0	0	0	0
LK-1221285	1465	15	1481	1898	691	761	3	2	2	0	0	0	0	0	0	0	0
LK-1224	97187	891	98136	124664	34327	61968	147	117	139	16	1	3	1	0	0	0	0
LK-1224005	915	8	924	1174	323	584	1	1	1	0	0	0	0	0	0	0	0
LK-1224010	766	7	774	983	271	489	1	1	1	0	0	0	0	0	0	0	0
LK-1224015	818	7	826	1049	289	521	1	1	1	0	0	0	0	0	0	0	0
LK-1224020	758	7	765	972	268	483	1	1	1	0	0	0	0	0	0	0	0
LK-1224025	557	5	563	715	197	355	1	0	1	0	0	0	0	0	0	0	0
LK-1224030	407	3	411	522	143	259	0	0	0	0	0	0	0	0	0	0	0
LK-1224035	340	3	343	436	120	217	0	0	0	0	0	0	0	0	0	0	0
LK-1224040	478	4	483	613	169	305	0	0	0	0	0	0	0	0	0	0	0
LK-1224045	828	8	836	1062	292	528	1	1	1	0	0	0	0	0	0	0	0
LK-1224050	736	7	744	945	260	469	1	1	1	0	0	0	0	0	0	0	0
LK-1224055	1026	9	1036	1316	362	654	2	1	2	0	0	0	0	0	0	0	0
LK-1224060	985	9	995	1264	348	628	1	1	1	0	0	0	0	0	0	0	0
LK-1224065	1007	9	1017	1292	356	642	2	1	1	0	0	0	0	0	0	0	0
LK-1224070	1007	9	1017	1292	356	642	2	1	1	0	0	0	0	0	0	0	0
LK-1224075	389	3	393	499	137	248	0	0	0	0	0	0	0	0	0	0	0
LK-1224080	579	5	585	743	204	369	1	1	1	0	0	0	0	0	0	0	0
LK-1224085	522	5	527	670	184	333	1	0	1	0	0	0	0	0	0	0	0
LK-1224090	583	5	589	748	206	372	1	1	1	0	0	0	0	0	0	0	0
LK-1224095	1927	18	1946	2472	681	1229	3	3	3	1	0	1	0	0	0	0	0
LK-1224100	953	9	962	1222	337	608	1	1	1	0	0	0	0	0	0	0	0
LK-1224105	785	7	792	1006	277	500	1	1	1	0	0	0	0	0	0	0	0
LK-1224110	650	6	657	834	230	415	1	1	1	0	0	0	0	0	0	0	0
LK-1224115	689	6	695	883	243	439	1	1	1	0	0	0	0	0	0	0	0
LK-1224120	1428	13	1441	1831	504	910	2	2	2	1	0	0	0	0	0	0	0
LK-1224125	824	7	832	1056	291	525	1	1	1	0	0	0	0	0	0	0	0
LK-1224130	1158	11	1169	1485	409	738	2	2	2	0	0	0	0	0	0	0	0
LK-1224135	675	6	681	866	238	430	1	1	1	0	0	0	0	0	0	0	0
LK-1224140	891	8	900	1143	315	568	1	1	1	0	0	0	0	0	0	0	0
LK-1224145	579	5	585	743	204	369	1	1	1	0	0	0	0	0	0	0	0
LK-1224150	152	1	154	196	54	97	0	0	0	0	0	0	0	0	0	0	0
LK-1224155	804	7	812	1032	284	513	1	1	1	0	0	0	0	0	0	0	0
LK-1224160	653	6	659	837	230	416	1	1	1	0	0	0	0	0	0	0	0
LK-1224165	390	3	393	500	137	248	0	0	0	0	0	0	0	0	0	0	0
LK-1224170	592	5	598	759	209	377	1	1	1	0	0	0	0	0	0	0	0
LK-1224175	1254	12	1267	1609	443	800	2	2	2	0	0	0	0	0	0	0	0
LK-1224180	1237	12	1249	1586	437	789	2	2	2	0	0	0	0	0	0	0	0
LK-1224185	290	2	293	372	102	185	0	0	0	0	0	0	0	0	0	0	0
LK-1224190	796	7	804	1021	281	507	1	1	1	0	0	0	0	0	0	0	0
LK-1224195	1516	14	1531	1945	536	967	3	2	2	1	0	0	0	0	0	0	0
LK-1224200	280	2	283	360	99	179	0	0	0	0	0	0	0	0	0	0	0
LK-1224205	611	5	617	784	216	389	1	1	1	0	0	0	0	0	0	0	0
LK-1224210	1467	14	1481	1882	518	935	2	2	2	1	0	0	0	0	0	0	0
LK-1224215	687	6	694	882	243	438	1	1	1	0	0	0	0	0	0	0	0
LK-1224220	506	4	511	649	178	322	1	0	0	0	0	0	0	0	0	0	0
LK-1224225	1649	16	1665	2116	583	1052	3	2	3	1	0	0	0	0	0	0	0
LK-1224230	956	9	966	1227	338	610	1	1	1	0	0	0	0	0	0	0	0
LK-1224235	667	6	673	855	235	425	1	1	1	0	0	0	0	0	0	0	0
LK-1224240	1253	12	1266	1608	443	799	2	2	2	0	0	0	0	0	0	0	0
LK-1224245	694	6	701	890	245	443	1	1	1	0	0	0	0	0	0	0	0
LK-1224250	565	5	571	725	199	360	1	0	1	0	0	0	0	0	0	0	0
LK-1224255	1345	13	1358	1725	475	858	2	2	2	0	0	0	0	0	0	0	0
LK-1224260	997	9	1007	1279	352	636	2	1	1	0	0	0	0	0	0	0	0
LK-1224265	919	8	928	1179	325	586	1	1	1	0	0	0	0	0	0	0	0
LK-1224270	1680	16	1696	2155	594	1071	3	2	3	1	0	0	0	0	0	0	0
LK-1224275	574	5	580	736	203	366	1	0	1	0	0	0	0	0	0	0	0
LK-1224280	1786	17	1803	2290	631	1139	3	3	3	1	0	1	0	0	0	0	0
LK-1224285	656	6	662	841	231	418	1	1	1	0	0	0	0	0	0	0	0
LK-1224290	1090	10	1101	1398	385	695	2	1	2	0	0	0	0	0	0	0	0
LK-1224295	1052	10	1062	1349	371	671	2	1	2	0	0	0	0	0	0	0	0
LK-1224300	777	7	785	997	274	496	1	1	1	0	0	0	0	0	0	0	0
LK-1224305	930	9	939	1193	329	593	1	1	1	0	0	0	0	0	0	0	0
