entity_id	valid	rejected	polled	electors	UNP	UPFA	DNA	TULF	LLF	ELPP	UNAF	IG1C	USP	SLNF	SEP	ONF	UDF	JSP	MNA	SMBP	IG6C	CDUA	SLLP	IG4C	NPP	IG2C	OWORS	PNF	IG9C	IG5C	ELMS	IG7C	IG8C	IG3C	OWOS	JS	J	OORS
LK-2136090	499	44	544	891	169	305	22		0		0			0				0		0		0	0					0			0							
LK-2136095	540	48	589	965	183	331	24		0		0			0				0		0		0	0					0			0							
LK-2136100	332	29	362	593	112	203	15		0		0			0				0		0		0	0					0			0							
LK-2136105	350	31	381	625	118	214	16		0		0			0				0		0		0	0					0			0							
LK-2136110	609	54	664	1087	206	373	27		0		0			0				0		0		0	0					0			0							
LK-2136115	444	39	484	793	150	272	20		0		0			0				0		0		0	0					0			0							
LK-2136120	283	25	308	505	95	173	13		0		0			0				0		0		0	0					0			0							
LK-2136125	479	42	522	854	162	293	22		0		0			0				0		0		0	0					0			0							
LK-2136130	358	32	390	639	121	219	16		0		0			0				0		0		0	0					0			0							
LK-2136135	726	64	791	1295	246	444	33		0		0			0				0		0		0	0					0			0							
LK-2136140	359	32	391	640	121	219	16		0		0			0				0		0		0	0					0			0							
LK-2136145	265	23	288	472	89	162	12		0		0			0				0		0		0	0					0			0							
LK-2136150	294	26	320	525	99	180	13		0		0			0				0		0		0	0					0			0							
LK-2136155	312	27	340	557	105	191	14		0		0			0				0		0		0	0					0			0							
LK-2136160	447	40	488	798	151	274	20		0		0			0				0		0		0	0					0			0							
LK-2136165	217	19	237	388	73	133	10		0		0			0				0		0		0	0					0			0							
LK-2136170	613	54	669	1095	207	375	28		0		0			0				0		0		0	0					0			0							
LK-2136175	261	23	285	466	88	160	12		0		0			0				0		0		0	0					0			0							
LK-2136180	188	16	205	336	63	115	8		0		0			0				0		0		0	0					0			0							
LK-2136185	256	22	279	456	86	156	11		0		0			0				0		0		0	0					0			0							
LK-2136190	196	17	213	350	66	120	9		0		0			0				0		0		0	0					0			0							
LK-2136195	275	24	299	490	93	168	12		0		0			0				0		0		0	0					0			0							
LK-2136200	404	36	440	721	136	247	18		0		0			0				0		0		0	0					0			0							
LK-2136205	367	32	400	655	124	224	16		0		0			0				0		0		0	0					0			0							
LK-2136210	361	32	394	645	122	221	16		0		0			0				0		0		0	0					0			0							
LK-2136215	319	28	348	570	108	195	14		0		0			0				0		0		0	0					0			0							
LK-2136220	491	43	535	876	166	300	22		0		0			0				0		0		0	0					0			0							
LK-2136225	710	63	774	1267	240	435	32		0		0			0				0		0		0	0					0			0							
LK-2136230	582	52	634	1039	197	356	26		0		0			0				0		0		0	0					0			0							
LK-2136235	508	45	553	906	172	310	23		0		0			0				0		0		0	0					0			0							
LK-2136240	224	20	244	400	75	137	10		0		0			0				0		0		0	0					0			0							
LK-2136245	438	39	477	782	148	268	20		0		0			0				0		0		0	0					0			0							
LK-2136250	426	38	464	760	144	260	19		0		0			0				0		0		0	0					0			0							
LK-2136255	435	39	475	777	147	266	20		0		0			0				0		0		0	0					0			0							
LK-2136260	612	54	667	1092	207	374	28		0		0			0				0		0		0	0					0			0							
LK-2136265	402	36	439	718	136	246	18		0		0			0				0		0		0	0					0			0							
LK-2136270	726	64	791	1295	246	444	33		0		0			0				0		0		0	0					0			0							
LK-2136275	310	27	338	554	105	190	14		0		0			0				0		0		0	0					0			0							
LK-2136280	484	43	527	863	163	296	22		0		0			0				0		0		0	0					0			0							
LK-2136285	380	34	414	678	128	232	17		0		0			0				0		0		0	0					0			0							
LK-2136290	552	49	602	986	187	338	25		0		0			0				0		0		0	0					0			0							
LK-2136295	386	34	421	689	130	236	17		0		0			0				0		0		0	0					0			0							
LK-2136300	318	28	347	568	107	195	14		0		0			0				0		0		0	0					0			0							
LK-2136305	772	69	841	1377	261	472	35		0		0			0				0		0		0	0					0			0							
LK-2136310	245	22	267	438	83	150	11		0		0			0				0		0		0	0					0			0							
LK-2136315	200	17	218	357	67	122	9		0		0			0				0		0		0	0					0			0							
LK-2136320	302	27	329	538	102	184	13		0		0			0				0		0		0	0					0			0							
LK-2136325	358	32	390	639	121	219	16		0		0			0				0		0		0	0					0			0							
LK-2136330	159	14	173	283	53	97	7		0		0			0				0		0		0	0					0			0							
LK-2136335	292	26	318	521	99	178	13		0		0			0				0		0		0	0					0			0							
LK-2136340	337	30	367	602	114	206	15		0		0			0				0		0		0	0					0			0							
LK-2136345	328	29	358	586	111	201	15		0		0			0				0		0		0	0					0			0							
LK-2136350	311	27	339	555	105	190	14		0		0			0				0		0		0	0					0			0							
LK-2136355	422	37	460	753	143	258	19		0		0			0				0		0		0	0					0			0							
LK-2136360	288	25	314	514	97	176	13		0		0			0				0		0		0	0					0			0							
LK-2136365	488	43	531	870	165	298	22		0		0			0				0		0		0	0					0			0							
LK-2136370	446	39	487	797	151	273	20		0		0			0				0		0		0	0					0			0							
LK-2136375	420	37	457	749	142	257	19		0		0			0				0		0		0	0					0			0							
LK-2136380	427	38	466	763	144	261	19		0		0			0				0		0		0	0					0			0							
LK-2136385	394	35	429	703	133	241	18		0		0			0				0		0		0	0					0			0							
LK-2136390	524	46	571	935	177	320	24		0		0			0				0		0		0	0					0			0							
LK-2136395	1305	116	1423	2329	442	799	59		0		0			0				0		0		0	0					0			0							
LK-2136400	637	57	695	1137	216	390	29		0		0			0				0		0		0	0					0			0							
LK-2136405	582	52	634	1038	197	356	26		0		0			0				0		0		0	0					0			0							
LK-2136410	770	68	840	1375	261	471	35		0		0			0				0		0		0	0					0			0							
LK-2136415	899	80	980	1604	304	550	41		0		0			0				0		0		0	0					0			0							
LK-2136420	516	46	562	920	174	315	23		0		0			0				0		0		0	0					0			0							
LK-2136425	466	41	508	832	158	285	21		0		0			0				0		0		0	0					0			0							
LK-2136430	644	57	702	1149	218	394	29		0		0			0				0		0		0	0					0			0							
LK-2136435	674	60	735	1203	228	412	30		0		0			0				0		0		0	0					0			0							
LK-2136440	892	79	972	1592	302	546	41		0		0			0				0		0		0	0					0			0							
LK-2136445	638	57	695	1138	216	390	29		0		0			0				0		0		0	0					0			0							
LK-2136450	571	51	622	1018	193	349	26		0		0			0				0		0		0	0					0			0							
LK-2136455	663	59	722	1182	224	405	30		0		0			0				0		0		0	0					0			0							
LK-2136460	886	79	966	1582	300	542	40		0		0			0				0		0		0	0					0			0							
LK-2136465	443	39	483	790	150	271	20		0		0			0				0		0		0	0					0			0							
LK-2136470	884	79	963	1577	299	541	40		0		0			0				0		0		0	0					0			0							
LK-2136475	396	35	432	707	134	242	18		0		0			0				0		0		0	0					0			0							
LK-2139	43754	3982	47817	76750	15526	26096	1884		0		0			0				0		0		0	0					0			0							
LK-2139005	250	23	273	439	89	149	11		0		0			0				0		0		0	0					0			0							
LK-2139010	350	32	383	615	124	209	15		0		0			0				0		0		0	0					0			0							
LK-2139015	273	25	298	479	97	163	12		0		0			0				0		0		0	0					0			0							
LK-2139020	256	23	280	450	91	153	11		0		0			0				0		0		0	0					0			0							
LK-2139025	359	33	392	629	127	214	15		0		0			0				0		0		0	0					0			0							
LK-2139030	330	30	361	579	117	197	14		0		0			0				0		0		0	0					0			0							
LK-2139035	429	39	468	752	152	256	19		0		0			0				0		0		0	0					0			0							
LK-2139040	385	35	421	675	137	230	17		0		0			0				0		0		0	0					0			0							
LK-2139045	335	30	366	588	119	200	14		0		0			0				0		0		0	0					0			0							
LK-2139050	532	49	581	932	189	317	23		0		0			0				0		0		0	0					0			0							
LK-2139055	513	47	561	901	182	306	22		0		0			0				0		0		0	0					0			0							
LK-2139060	761	70	831	1334	270	454	33		0		0			0				0		0		0	0					0			0							
LK-2139065	387	35	423	679	137	231	17		0		0			0				0		0		0	0					0			0							
LK-2139070	329	30	360	578	117	196	14		0		0			0				0		0		0	0					0			0							
LK-2139075	304	28	333	534	108	182	13		0		0			0				0		0		0	0					0			0							
LK-2139080	314	29	343	551	111	187	13		0		0			0				0		0		0	0					0			0							
LK-2139085	223	20	244	392	79	133	9		0		0			0				0		0		0	0					0			0							
LK-2139090	237	21	259	416	84	141	10		0		0			0				0		0		0	0					0			0							
LK-2139095	244	22	267	429	87	146	10		0		0			0				0		0		0	0					0			0							
LK-2139100	314	29	343	551	111	187	13		0		0			0				0		0		0	0					0			0							
LK-2139105	318	29	348	558	113	190	14		0		0			0				0		0		0	0					0			0							
LK-2139110	265	24	289	464	94	158	11		0		0			0				0		0		0	0					0			0							
LK-2139115	451	41	493	790	160	269	20		0		0			0				0		0		0	0					0			0							
LK-2139120	316	29	345	554	112	188	14		0		0			0				0		0		0	0					0			0							
LK-2139125	396	36	433	694	140	236	17		0		0			0				0		0		0	0					0			0							
LK-2139130	437	40	478	767	155	261	19		0		0			0				0		0		0	0					0			0							
LK-2139135	272	25	297	477	96	162	12		0		0			0				0		0		0	0					0			0							
LK-2139140	392	36	428	687	139	234	17		0		0			0				0		0		0	0					0			0							
LK-2139145	681	62	744	1194	242	406	30		0		0			0				0		0		0	0					0			0							
LK-2139150	469	43	513	823	167	280	20		0		0			0				0		0		0	0					0			0							
LK-2139155	439	40	480	770	156	262	19		0		0			0				0		0		0	0					0			0							
LK-2139160	354	32	387	621	126	211	15		0		0			0				0		0		0	0					0			0							
LK-2139165	318	29	347	557	113	189	14		0		0			0				0		0		0	0					0			0							
LK-2139170	294	27	322	516	104	175	13		0		0			0				0		0		0	0					0			0							
LK-2139175	344	31	376	603	122	205	15		0		0			0				0		0		0	0					0			0							
LK-2139180	244	22	267	429	87	146	10		0		0			0				0		0		0	0					0			0							
LK-2139185	311	28	340	545	110	185	13		0		0			0				0		0		0	0					0			0							
LK-2139190	235	21	257	413	83	140	10		0		0			0				0		0		0	0					0			0							
LK-2139195	289	26	316	508	103	173	12		0		0			0				0		0		0	0					0			0							
LK-2139200	214	19	234	376	76	128	9		0		0			0				0		0		0	0					0			0							
LK-2139205	239	22	261	419	85	142	10		0		0			0				0		0		0	0					0			0							
LK-2139210	221	20	241	387	78	132	9		0		0			0				0		0		0	0					0			0							
LK-2139215	268	24	293	470	95	160	11		0		0			0				0		0		0	0					0			0							
LK-2139220	388	35	424	680	138	231	17		0		0			0				0		0		0	0					0			0							
LK-2139225	210	19	229	368	74	125	9		0		0			0				0		0		0	0					0			0							
LK-2139230	367	33	401	644	130	219	16		0		0			0				0		0		0	0					0			0							
LK-2139235	266	24	290	466	94	158	11		0		0			0				0		0		0	0					0			0							
LK-2139240	249	23	272	437	88	149	11		0		0			0				0		0		0	0					0			0							
LK-2139245	230	21	251	403	81	137	10		0		0			0				0		0		0	0					0			0							
LK-2139250	335	30	366	588	119	200	14		0		0			0				0		0		0	0					0			0							
LK-2139255	340	31	371	596	121	203	15		0		0			0				0		0		0	0					0			0							
LK-2139260	286	26	312	501	101	170	12		0		0			0				0		0		0	0					0			0							
LK-2139265	277	25	303	486	98	165	12		0		0			0				0		0		0	0					0			0							
LK-2139270	259	23	284	455	92	155	11		0		0			0				0		0		0	0					0			0							
LK-2139275	291	26	318	511	103	174	12		0		0			0				0		0		0	0					0			0							
LK-2139280	279	25	305	489	99	166	12		0		0			0				0		0		0	0					0			0							
LK-2139285	284	26	311	499	101	170	12		0		0			0				0		0		0	0					0			0							
LK-2139290	273	25	299	479	97	163	12		0		0			0				0		0		0	0					0			0							
LK-2139295	338	31	369	592	120	201	15		0		0			0				0		0		0	0					0			0							
LK-2139300	340	31	372	597	121	203	15		0		0			0				0		0		0	0					0			0							
LK-2139305	333	30	364	584	118	199	14		0		0			0				0		0		0	0					0			0							
LK-2139310	355	32	388	624	126	212	15		0		0			0				0		0		0	0					0			0							
LK-2139315	801	73	875	1404	285	478	35		0		0			0				0		0		0	0					0			0							
LK-2139320	470	43	513	824	167	280	20		0		0			0				0		0		0	0					0			0							
LK-2139325	233	21	254	408	82	139	10		0		0			0				0		0		0	0					0			0							
LK-2139330	173	16	189	304	61	103	7		0		0			0				0		0		0	0					0			0							
LK-2139335	318	29	347	557	113	189	14		0		0			0				0		0		0	0					0			0							
LK-2139340	420	38	459	737	149	251	18		0		0			0				0		0		0	0					0			0							
LK-2139345	498	46	545	874	177	297	22		0		0			0				0		0		0	0					0			0							
LK-2139350	256	23	280	449	91	153	11		0		0			0				0		0		0	0					0			0							
LK-2139355	215	19	235	377	76	128	9		0		0			0				0		0		0	0					0			0							
LK-2139360	175	16	191	307	62	104	7		0		0			0				0		0		0	0					0			0							
LK-2139365	291	26	318	510	103	173	12		0		0			0				0		0		0	0					0			0							
LK-2139370	95	8	104	167	34	57	4		0		0			0				0		0		0	0					0			0							
LK-2139375	328	30	359	576	116	196	14		0		0			0				0		0		0	0					0			0							
LK-2139380	383	35	419	673	136	229	17		0		0			0				0		0		0	0					0			0							
LK-2139385	443	40	484	777	157	264	19		0		0			0				0		0		0	0					0			0							
LK-2139390	319	29	349	560	113	190	14		0		0			0				0		0		0	0					0			0							
LK-2139395	356	32	389	624	126	212	15		0		0			0				0		0		0	0					0			0							
LK-2139400	574	53	627	1007	204	342	25		0		0			0				0		0		0	0					0			0							
LK-2139405	348	32	380	610	123	207	15		0		0			0				0		0		0	0					0			0							
LK-2139410	305	28	333	535	108	182	13		0		0			0				0		0		0	0					0			0							
LK-2139415	579	53	633	1016	206	345	25		0		0			0				0		0		0	0					0			0							
LK-2139420	441	40	482	773	157	263	19		0		0			0				0		0		0	0					0			0							
LK-2139425	344	31	376	604	122	205	15		0		0			0				0		0		0	0					0			0							
LK-2139430	384	35	420	674	136	229	17		0		0			0				0		0		0	0					0			0							
LK-2139435	400	36	437	701	142	238	17		0		0			0				0		0		0	0					0			0							
LK-2139440	474	43	518	832	168	283	21		0		0			0				0		0		0	0					0			0							
LK-2139445	616	56	673	1081	219	368	27		0		0			0				0		0		0	0					0			0							
LK-2139450	407	37	445	714	145	243	18		0		0			0				0		0		0	0					0			0							
LK-2139455	618	57	675	1083	219	369	27		0		0			0				0		0		0	0					0			0							
LK-2139460	333	30	364	584	118	199	14		0		0			0				0		0		0	0					0			0							
LK-2139465	218	20	239	383	77	130	9		0		0			0				0		0		0	0					0			0							
LK-2139470	512	47	559	898	182	305	22		0		0			0				0		0		0	0					0			0							
LK-2139475	184	17	201	323	65	110	8		0		0			0				0		0		0	0					0			0							
LK-2139480	241	22	264	423	86	144	10		0		0			0				0		0		0	0					0			0							
LK-2139485	318	29	347	557	113	189	14		0		0			0				0		0		0	0					0			0							
LK-2139490	383	35	418	671	136	228	17		0		0			0				0		0		0	0					0			0							
LK-2139495	813	75	888	1425	289	485	36		0		0			0				0		0		0	0					0			0							
LK-2139500	422	38	461	740	150	252	18		0		0			0				0		0		0	0					0			0							
LK-2139505	719	66	786	1261	255	429	32		0		0			0				0		0		0	0					0			0							
LK-2139510	271	25	296	475	96	161	12		0		0			0				0		0		0	0					0			0							
LK-2139515	650	60	710	1140	231	388	28		0		0			0				0		0		0	0					0			0							
LK-2139520	278	25	304	488	99	166	12		0		0			0				0		0		0	0					0			0							
LK-2139525	285	26	311	500	101	170	12		0		0			0				0		0		0	0					0			0							
LK-2139530	266	24	291	467	94	159	11		0		0			0				0		0		0	0					0			0							
LK-2139535	337	31	369	592	120	201	15		0		0			0				0		0		0	0					0			0							
LK-2139540	343	31	375	602	122	205	15		0		0			0				0		0		0	0					0			0							
LK-2139545	353	32	386	619	125	211	15		0		0			0				0		0		0	0					0			0							
LK-2139550	420	38	459	737	149	251	18		0		0			0				0		0		0	0					0			0							
LK-2139555	255	23	279	448	91	152	11		0		0			0				0		0		0	0					0			0							
LK-2139560	379	35	414	665	135	226	16		0		0			0				0		0		0	0					0			0							
LK-2139565	467	43	510	819	166	278	20		0		0			0				0		0		0	0					0			0							
LK-2139570	362	33	396	635	129	216	16		0		0			0				0		0		0	0					0			0							
LK-2139575	602	55	657	1055	214	359	26		0		0			0				0		0		0	0					0			0							
LK-2139580	285	26	312	500	101	170	12		0		0			0				0		0		0	0					0			0							
LK-2139585	242	22	265	425	86	144	10		0		0			0				0		0		0	0					0			0							
LK-2139590	390	36	426	684	138	232	17		0		0			0				0		0		0	0					0			0							
LK-2139595	349	32	382	612	124	208	15		0		0			0				0		0		0	0					0			0							
LK-2139600	227	20	248	398	80	135	10		0		0			0				0		0		0	0					0			0							
LK-2139605	139	12	152	244	49	83	6		0		0			0				0		0		0	0					0			0							
LK-2139610	156	14	170	273	55	93	6		0		0			0				0		0		0	0					0			0							
LK-2139615	419	38	458	734	149	250	18		0		0			0				0		0		0	0					0			0							
LK-2139620	280	25	306	491	99	167	12		0		0			0				0		0		0	0					0			0							
LK-2142	18221	2537	20796	34324	7196	10473	448		0		1			0				0		0		0	0					0			0							
LK-2142005	778	109	888	1465	307	447	19		0		0			0				0		0		0	0					0			0							
LK-2142010	497	69	567	937	196	286	12		0		0			0				0		0		0	0					0			0							
LK-2142015	596	83	680	1122	235	342	15		0		0			0				0		0		0	0					0			0							
LK-2142020	488	68	557	919	193	280	12		0		0			0				0		0		0	0					0			0							
LK-2142025	584	81	667	1101	231	336	14		0		0			0				0		0		0	0					0			0							
LK-2142030	454	63	518	855	179	261	11		0		0			0				0		0		0	0					0			0							
LK-2142035	407	57	464	766	161	234	10		0		0			0				0		0		0	0					0			0							
LK-2142040	829	116	946	1561	328	477	21		0		0			0				0		0		0	0					0			0							
LK-2142045	590	82	673	1112	233	339	14		0		0			0				0		0		0	0					0			0							
LK-2142050	992	138	1132	1868	392	570	25		0		0			0				0		0		0	0					0			0							
LK-2142055	488	68	557	920	193	281	12		0		0			0				0		0		0	0					0			0							
LK-2142060	531	74	606	1001	210	305	13		0		0			0				0		0		0	0					0			0							
LK-2142065	483	67	552	910	191	278	12		0		0			0				0		0		0	0					0			0							
LK-2142070	348	48	397	656	137	200	8		0		0			0				0		0		0	0					0			0							
LK-2142075	609	85	695	1147	240	350	15		0		0			0				0		0		0	0					0			0							
LK-2142080	419	58	478	790	165	241	10		0		0			0				0		0		0	0					0			0							
LK-2142085	806	112	919	1517	318	463	20		0		0			0				0		0		0	0					0			0							
LK-2142090	833	116	951	1569	329	479	21		0		0			0				0		0		0	0					0			0							
LK-2142095	324	45	369	610	128	186	8		0		0			0				0		0		0	0					0			0							
LK-2142100	384	53	439	724	152	221	9		0		0			0				0		0		0	0					0			0							
LK-2142105	446	62	509	841	176	256	11		0		0			0				0		0		0	0					0			0							
LK-2142110	508	71	580	957	201	292	12		0		0			0				0		0		0	0					0			0							
LK-2142115	554	77	633	1044	219	319	14		0		0			0				0		0		0	0					0			0							
LK-2142120	282	39	322	531	111	162	7		0		0			0				0		0		0	0					0			0							
LK-2142125	388	54	443	731	153	223	9		0		0			0				0		0		0	0					0			0							
LK-2142130	618	86	706	1165	244	355	15		0		0			0				0		0		0	0					0			0							
LK-2142135	293	41	334	551	115	168	7		0		0			0				0		0		0	0					0			0							
LK-2142140	293	41	334	551	115	168	7		0		0			0				0		0		0	0					0			0							
LK-2142145	321	44	366	604	127	184	8		0		0			0				0		0		0	0					0			0							
LK-2142150	514	72	587	969	203	296	13		0		0			0				0		0		0	0					0			0							
LK-2142155	364	51	415	686	144	209	9		0		0			0				0		0		0	0					0			0							
LK-2142160	1744	244	1991	3285	690	1003	44		0		1			0				0		0		0	0					0			0							
LK-2142165	456	63	521	859	180	262	11		0		0			0				0		0		0	0					0			0							
