entity_id	valid	rejected	polled	electors	UNP	PA	SU	ACTC	NUA	JVP	CWC	NLF	NPP	PP	TLP	SLMK	SMBP	IG3	ULF	MULF	SEP	IG2	DUNF	IG4	IG5	PFF	RJP	IG1	SLPF
LK-2106285	0	0	0	0	118	112	5		36	12	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106290	0	0	0	0	108	103	4		33	11	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106295	0	0	0	0	87	83	3		26	9	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2106300	0	0	0	0	116	111	5		35	12	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106305	0	0	0	0	195	186	8		59	20	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106310	0	0	0	0	177	169	7		54	18	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106315	0	0	0	0	210	200	9		64	21	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106320	0	0	0	0	221	211	9		67	23	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2106325	0	0	0	0	341	325	15		104	35	1	3		0	0	0	0	0				0	0	0	0		0	0	
LK-2106330	0	0	0	0	150	143	6		46	15	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2106335	0	0	0	0	96	92	4		29	10	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2109	0	0	0	0	10916	10413	470		3333	1119	14	83		10	0	0	4	0				0	0	0	0		0	0	
LK-2109005	0	0	0	0	292	278	12		89	30	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109010	0	0	0	0	270	257	12		82	28	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109015	0	0	0	0	293	280	13		90	30	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109020	0	0	0	0	198	189	8		60	20	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109025	0	0	0	0	661	630	29		202	68	1	6		1	0	0	1	0				0	0	0	0		0	0	
LK-2109030	0	0	0	0	173	165	7		53	18	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109035	0	0	0	0	359	343	15		110	37	1	3		0	0	0	0	0				0	0	0	0		0	0	
LK-2109040	0	0	0	0	224	214	9		68	23	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109045	0	0	0	0	285	272	12		87	29	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109050	0	0	0	0	225	215	10		69	23	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109055	0	0	0	0	347	331	15		106	36	1	3		0	0	0	0	0				0	0	0	0		0	0	
LK-2109060	0	0	0	0	217	207	9		66	22	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109065	0	0	0	0	197	188	8		60	20	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109070	0	0	0	0	227	217	10		69	23	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109075	0	0	0	0	181	173	8		55	18	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109080	0	0	0	0	374	356	16		114	38	1	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2109085	0	0	0	0	363	346	16		111	37	1	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2109090	0	0	0	0	210	200	9		64	21	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109095	0	0	0	0	372	355	16		114	38	1	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2109100	0	0	0	0	403	385	17		123	42	1	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2109105	0	0	0	0	549	524	24		168	57	1	5		1	0	0	1	0				0	0	0	0		0	0	
LK-2109110	0	0	0	0	318	303	14		97	33	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109115	0	0	0	0	535	510	23		164	55	1	4		1	0	0	1	0				0	0	0	0		0	0	
LK-2109120	0	0	0	0	439	419	19		134	45	1	4		1	0	0	0	0				0	0	0	0		0	0	
LK-2109125	0	0	0	0	302	288	13		92	31	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109130	0	0	0	0	347	331	15		106	36	1	3		0	0	0	0	0				0	0	0	0		0	0	
LK-2109135	0	0	0	0	126	121	5		38	13	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109140	0	0	0	0	137	130	6		42	14	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109145	0	0	0	0	296	282	13		90	30	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109150	0	0	0	0	205	196	9		63	21	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109155	0	0	0	0	143	136	6		44	14	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2109160	0	0	0	0	594	567	26		182	61	1	5		1	0	0	1	0				0	0	0	0		0	0	
LK-2109165	0	0	0	0	384	366	17		117	40	1	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2109170	0	0	0	0	325	310	14		99	33	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2109175	0	0	0	0	345	329	15		105	35	1	3		0	0	0	0	0				0	0	0	0		0	0	
LK-2112	0	0	0	0	10905	18865	409		2511	788	329	107		132	0	0	2	0				0	0	0	0		0	0	
LK-2112005	0	0	0	0	168	294	6		39	12	5	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112010	0	0	0	0	157	276	5		37	11	5	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112015	0	0	0	0	280	492	10		66	20	9	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2112020	0	0	0	0	125	220	4		29	9	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112025	0	0	0	0	258	453	9		61	18	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112030	0	0	0	0	153	269	5		36	11	5	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112035	0	0	0	0	139	245	5		33	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112040	0	0	0	0	117	206	4		27	8	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112045	0	0	0	0	129	227	4		30	9	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112050	0	0	0	0	93	163	3		22	6	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112055	0	0	0	0	142	249	5		33	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112060	0	0	0	0	164	289	6		39	12	5	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112065	0	0	0	0	106	186	4		25	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112070	0	0	0	0	309	544	11		73	22	10	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2112075	0	0	0	0	382	671	14		90	28	12	4		5	0	0	0	0				0	0	0	0		0	0	
LK-2112080	0	0	0	0	99	175	3		23	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112085	0	0	0	0	172	303	6		41	12	5	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112090	0	0	0	0	137	241	5		32	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112095	0	0	0	0	268	471	10		63	19	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112100	0	0	0	0	245	431	9		58	18	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112105	0	0	0	0	159	279	6		37	11	5	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112110	0	0	0	0	360	633	13		85	26	11	4		5	0	0	0	0				0	0	0	0		0	0	
LK-2112115	0	0	0	0	302	531	11		71	22	9	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2112120	0	0	0	0	142	249	5		33	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112125	0	0	0	0	104	183	3		24	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112130	0	0	0	0	161	282	6		38	11	5	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112135	0	0	0	0	143	252	5		34	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112140	0	0	0	0	208	365	7		49	15	6	2		3	0	0	0	0				0	0	0	0		0	0	
LK-2112145	0	0	0	0	195	343	7		46	14	6	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112150	0	0	0	0	104	184	3		24	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112155	0	0	0	0	180	317	6		42	13	5	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112160	0	0	0	0	140	246	5		33	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112165	0	0	0	0	224	394	8		53	16	7	2		3	0	0	0	0				0	0	0	0		0	0	
LK-2112170	0	0	0	0	442	776	16		105	32	14	5		6	0	0	0	0				0	0	0	0		0	0	
LK-2112175	0	0	0	0	334	586	12		79	24	10	4		4	0	0	0	0				0	0	0	0		0	0	
LK-2112180	0	0	0	0	560	984	21		133	41	18	6		8	0	0	1	0				0	0	0	0		0	0	
LK-2112185	0	0	0	0	268	471	10		63	19	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112190	0	0	0	0	100	176	3		23	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112195	0	0	0	0	130	228	4		30	9	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2112200	0	0	0	0	163	287	6		38	12	5	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112205	0	0	0	0	158	277	5		37	11	5	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112210	0	0	0	0	227	399	8		53	16	7	2		3	0	0	0	0				0	0	0	0		0	0	
LK-2112215	0	0	0	0	246	433	9		58	18	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112220	0	0	0	0	313	550	11		74	23	10	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2112225	0	0	0	0	250	439	9		59	18	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112230	0	0	0	0	188	330	7		44	13	6	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2112235	0	0	0	0	288	506	10		68	21	9	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2112240	0	0	0	0	301	529	11		71	22	9	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2112245	0	0	0	0	267	469	10		63	19	8	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2112250	0	0	0	0	336	290	35		24	33	5	2		1	0	0	1	0				0	0	0	0		0	0	
LK-2112255	0	0	0	0	143	251	5		34	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2112260	0	0	0	0	126	221	4		29	9	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2115	0	0	0	0	3201	5626	114		755	228	101	34		40	0	0	1	0				0	0	0	0		0	0	
LK-2115005	0	0	0	0	496	872	18		117	36	16	6		7	0	0	1	0				0	0	0	0		0	0	
LK-2115010	0	0	0	0	99	174	3		23	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2115015	0	0	0	0	282	495	10		67	20	9	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2115020	0	0	0	0	304	534	11		72	22	10	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2115025	0	0	0	0	336	589	12		79	24	11	4		4	0	0	0	0				0	0	0	0		0	0	
LK-2115030	0	0	0	0	129	227	4		30	9	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2115035	0	0	0	0	105	185	3		25	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2115040	0	0	0	0	187	329	7		44	13	6	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2115045	0	0	0	0	345	607	13		82	25	11	4		5	0	0	0	0				0	0	0	0		0	0	
LK-2115050	0	0	0	0	199	350	7		47	14	6	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2115055	0	0	0	0	187	329	7		44	13	6	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2115060	0	0	0	0	143	251	5		34	10	4	1		2	0	0	0	0				0	0	0	0		0	0	
LK-2115065	0	0	0	0	95	168	3		22	7	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2115070	0	0	0	0	294	516	11		69	21	9	3		4	0	0	0	0				0	0	0	0		0	0	
LK-2118	0	0	0	0	4099	5321	0		0	190	0	29		2	0	0	0	0				0	0	0	0		0	0	
LK-2118005	0	0	0	0	52	68	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118010	0	0	0	0	46	59	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118015	0	0	0	0	21	28	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118020	0	0	0	0	50	65	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118025	0	0	0	0	14	18	0		0	0	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118030	0	0	0	0	71	93	0		0	3	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118035	0	0	0	0	59	77	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118040	0	0	0	0	50	64	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118045	0	0	0	0	65	84	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118050	0	0	0	0	34	45	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118055	0	0	0	0	42	54	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118060	0	0	0	0	67	87	0		0	3	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118065	0	0	0	0	142	184	0		0	7	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2118070	0	0	0	0	89	115	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118075	0	0	0	0	80	103	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118080	0	0	0	0	46	60	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118085	0	0	0	0	50	66	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118090	0	0	0	0	66	86	0		0	3	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118095	0	0	0	0	39	51	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118100	0	0	0	0	42	55	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118105	0	0	0	0	82	106	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118110	0	0	0	0	55	71	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118115	0	0	0	0	44	57	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118120	0	0	0	0	86	111	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118125	0	0	0	0	60	78	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118130	0	0	0	0	37	48	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118135	0	0	0	0	109	142	0		0	5	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118140	0	0	0	0	100	130	0		0	5	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118145	0	0	0	0	72	94	0		0	3	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118150	0	0	0	0	223	289	0		0	12	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2118155	0	0	0	0	87	112	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118160	0	0	0	0	62	81	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118165	0	0	0	0	53	68	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118170	0	0	0	0	78	101	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118175	0	0	0	0	118	153	0		0	6	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118180	0	0	0	0	60	78	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118185	0	0	0	0	47	61	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118190	0	0	0	0	41	53	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118195	0	0	0	0	90	117	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118200	0	0	0	0	30	39	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118205	0	0	0	0	52	67	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118210	0	0	0	0	39	51	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118215	0	0	0	0	69	89	0		0	3	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118220	0	0	0	0	54	70	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118225	0	0	0	0	101	131	0		0	5	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118230	0	0	0	0	45	59	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118235	0	0	0	0	48	62	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118240	0	0	0	0	86	112	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118245	0	0	0	0	81	105	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118250	0	0	0	0	36	47	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118255	0	0	0	0	41	54	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118260	0	0	0	0	51	66	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118265	0	0	0	0	50	65	0		0	2	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118270	0	0	0	0	78	102	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118275	0	0	0	0	62	81	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118280	0	0	0	0	77	100	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118285	0	0	0	0	28	36	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118290	0	0	0	0	121	156	0		0	6	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118295	0	0	0	0	150	194	0		0	8	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2118300	0	0	0	0	85	111	0		0	4	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2118305	0	0	0	0	27	35	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2118310	0	0	0	0	59	77	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2121	0	0	0	0	9666	12524	8		2	498	6	123		45	0	0	0	0				0	0	0	0		0	0	
LK-2121005	0	0	0	0	20	26	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2121010	0	0	0	0	36	47	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2121015	0	0	0	0	318	412	1		0	17	1	4		2	0	0	0	0				0	0	0	0		0	0	
LK-2121020	0	0	0	0	254	328	0		0	13	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121025	0	0	0	0	406	525	1		1	21	1	6		2	0	0	0	0				0	0	0	0		0	0	
LK-2121030	0	0	0	0	296	384	1		0	15	0	4		2	0	0	0	0				0	0	0	0		0	0	
LK-2121035	0	0	0	0	212	275	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121040	0	0	0	0	147	191	0		0	7	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121045	0	0	0	0	60	78	0		0	3	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2121050	0	0	0	0	19	25	0		0	1	0	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2121055	0	0	0	0	186	241	0		0	10	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121060	0	0	0	0	221	286	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121065	0	0	0	0	233	301	0		0	12	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121070	0	0	0	0	295	382	1		0	15	0	4		2	0	0	0	0				0	0	0	0		0	0	
LK-2121075	0	0	0	0	265	344	0		0	14	0	4		1	0	0	0	0				0	0	0	0		0	0	
LK-2121080	0	0	0	0	172	223	0		0	9	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121085	0	0	0	0	138	178	0		0	7	0	2		0	0	0	0	0				0	0	0	0		0	0	
LK-2121090	0	0	0	0	253	327	0		0	13	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121095	0	0	0	0	66	86	0		0	3	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2121100	0	0	0	0	205	266	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121105	0	0	0	0	125	162	0		0	6	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2121110	0	0	0	0	156	202	0		0	8	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121115	0	0	0	0	221	287	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121120	0	0	0	0	150	194	0		0	8	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121125	0	0	0	0	263	340	0		0	14	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121130	0	0	0	0	152	197	0		0	8	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121135	0	0	0	0	269	348	0		0	14	0	4		1	0	0	0	0				0	0	0	0		0	0	
LK-2121140	0	0	0	0	356	461	1		1	19	1	5		2	0	0	0	0				0	0	0	0		0	0	
LK-2121145	0	0	0	0	264	342	0		0	14	0	4		1	0	0	0	0				0	0	0	0		0	0	
LK-2121150	0	0	0	0	225	291	0		0	12	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121155	0	0	0	0	238	309	0		0	12	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121160	0	0	0	0	150	194	0		0	8	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121165	0	0	0	0	193	251	0		0	10	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121170	0	0	0	0	310	401	1		0	16	1	4		2	0	0	0	0				0	0	0	0		0	0	
LK-2121175	0	0	0	0	317	410	1		0	17	1	4		2	0	0	0	0				0	0	0	0		0	0	
LK-2121180	0	0	0	0	154	200	0		0	8	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121185	0	0	0	0	214	277	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121190	0	0	0	0	221	287	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121195	0	0	0	0	211	274	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121200	0	0	0	0	315	408	1		0	16	1	4		2	0	0	0	0				0	0	0	0		0	0	
LK-2121205	0	0	0	0	262	340	0		0	14	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121210	0	0	0	0	128	166	0		0	6	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2121215	0	0	0	0	128	166	0		0	6	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2121220	0	0	0	0	167	217	0		0	9	0	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2121225	0	0	0	0	210	273	0		0	11	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121230	0	0	0	0	240	310	0		0	12	0	3		1	0	0	0	0				0	0	0	0		0	0	
LK-2121235	0	0	0	0	115	149	0		0	6	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2121240	0	0	0	0	110	143	0		0	5	0	1		0	0	0	0	0				0	0	0	0		0	0	
LK-2124	0	0	0	0	10322	13836	106		423	793	725	160		159	0	0	0	0				1	0	0	0		0	0	
LK-2124005	0	0	0	0	42	57	0		1	3	3	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2124010	0	0	0	0	135	181	2		6	11	10	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124015	0	0	0	0	67	90	1		3	5	5	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124020	0	0	0	0	45	61	0		2	3	3	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2124025	0	0	0	0	118	158	1		5	9	8	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124030	0	0	0	0	85	114	1		3	6	6	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124035	0	0	0	0	60	81	0		2	4	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124040	0	0	0	0	54	72	0		2	4	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124045	0	0	0	0	49	66	0		2	4	3	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124050	0	0	0	0	83	111	1		3	6	6	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124055	0	0	0	0	47	64	0		2	3	3	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2124060	0	0	0	0	185	247	2		8	15	13	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2124065	0	0	0	0	131	175	1		5	10	9	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124070	0	0	0	0	132	177	1		6	10	9	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124075	0	0	0	0	74	99	1		3	6	5	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124080	0	0	0	0	56	75	0		2	4	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124085	0	0	0	0	89	120	1		4	7	6	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124090	0	0	0	0	29	39	0		1	2	2	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2124095	0	0	0	0	101	135	1		4	8	7	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124100	0	0	0	0	77	103	1		3	6	5	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124105	0	0	0	0	160	214	2		7	13	11	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2124110	0	0	0	0	57	76	0		2	4	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124115	0	0	0	0	75	100	1		3	6	5	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124120	0	0	0	0	171	230	2		7	13	12	3		3	0	0	0	0				0	0	0	0		0	0	
LK-2124125	0	0	0	0	82	110	1		3	6	6	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124130	0	0	0	0	104	139	1		4	8	7	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124135	0	0	0	0	48	65	0		2	3	3	0		0	0	0	0	0				0	0	0	0		0	0	
LK-2124140	0	0	0	0	109	147	1		5	8	8	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124145	0	0	0	0	85	113	1		3	6	6	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124150	0	0	0	0	135	181	2		6	11	10	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124155	0	0	0	0	98	131	1		4	7	7	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124160	0	0	0	0	74	99	1		3	6	5	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124165	0	0	0	0	130	174	1		5	10	9	2		2	0	0	0	0				0	0	0	0		0	0	
LK-2124170	0	0	0	0	63	85	0		2	5	4	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124175	0	0	0	0	67	90	1		3	5	5	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124180	0	0	0	0	83	112	1		3	6	6	1		1	0	0	0	0				0	0	0	0		0	0	
LK-2124185	0	0	0	0	99	133	1		4	8	7	2		1	0	0	0	0				0	0	0	0		0	0	
LK-2124190	0	0	0	0	67	89	1		3	5	4	1		1	0	0	0	0				0	0	0	0		0	0	
