entity_id	valid	rejected	polled	electors	UNP	UPFA	JVP	TULF	DP	BJP	NSSP	IG0	UPP	USP	AITM	SEP	IG1	ONF	UPF	JSP	FSP	ELPP	TLP	SLVP	NSU	MJP	SLNF
LK-2118200	94	5	99	129	43	48	1		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118205	161	8	170	221	74	82	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118210	122	6	129	167	56	62	2		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118215	214	11	225	293	98	109	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118220	169	9	178	232	77	86	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118225	314	17	331	431	144	161	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118230	141	7	149	194	65	72	2		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118235	149	8	158	205	69	77	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118240	267	14	282	367	123	137	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118245	252	14	266	347	116	129	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118250	112	6	118	154	51	57	2		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118255	129	7	136	177	59	66	2		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118260	158	8	166	217	72	81	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118265	156	8	165	214	72	80	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118270	243	13	257	334	112	124	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118275	193	10	204	265	89	99	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118280	238	13	252	328	110	122	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118285	87	4	92	120	40	45	1		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118290	374	20	395	514	172	192	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118295	464	25	490	638	214	238	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118300	265	14	280	364	122	136	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118305	83	4	88	114	38	42	1		0	0		0	0	0					0	0	0	0			0	0	0
LK-2118310	184	10	194	253	85	94	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121	29903	1639	31579	41082	13767	15336	593		18	0		0	5	0					0	0	0	0			0	0	0
LK-2121005	62	3	65	85	28	31	1		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121010	114	6	120	156	52	58	2		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121015	982	54	1037	1350	452	504	20		1	0		0	1	0					0	0	0	0			0	0	0
LK-2121020	784	43	828	1077	361	402	16		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121025	1254	69	1324	1722	577	643	25		1	0		0	1	0					0	0	0	0			0	0	0
LK-2121030	916	50	967	1258	422	470	18		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121035	656	36	693	901	302	337	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121040	455	25	481	625	210	233	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121045	186	10	197	256	86	95	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121050	61	3	65	84	28	31	1		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121055	576	31	608	791	265	295	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121060	683	37	721	938	315	350	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121065	719	39	760	988	331	369	14		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121070	911	50	962	1251	420	467	18		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121075	820	45	866	1127	378	421	16		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121080	532	29	562	731	245	273	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121085	426	23	450	586	196	219	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121090	782	43	825	1074	360	401	16		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121095	205	11	216	282	94	105	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121100	635	35	671	873	292	326	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121105	387	21	408	531	178	198	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121110	483	26	511	664	223	248	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121115	685	38	723	941	315	351	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121120	463	25	489	636	213	238	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121125	812	45	857	1115	374	416	16		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121130	471	26	497	647	217	241	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121135	832	46	878	1143	383	427	17		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121140	1101	61	1163	1513	507	565	22		1	0		0	1	0					0	0	0	0			0	0	0
LK-2121145	816	45	862	1121	376	419	16		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121150	695	38	734	955	320	357	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121155	737	40	778	1012	339	378	15		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121160	463	25	489	636	213	238	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121165	598	33	632	822	275	307	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121170	958	53	1011	1315	441	491	19		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121175	979	54	1034	1345	451	502	20		1	0		0	1	0					0	0	0	0			0	0	0
LK-2121180	477	26	504	656	220	245	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121185	662	36	699	910	305	340	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121190	685	38	723	941	315	351	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121195	654	36	690	898	301	335	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121200	975	54	1030	1339	449	500	20		1	0		0	1	0					0	0	0	0			0	0	0
LK-2121205	811	45	857	1114	374	416	16		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121210	396	22	419	545	182	203	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121215	396	22	419	545	182	203	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121220	517	28	547	711	238	265	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121225	651	36	687	894	300	334	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121230	741	41	782	1018	341	380	15		1	0		0	0	0					0	0	0	0			0	0	0
LK-2121235	357	19	377	491	164	183	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2121240	342	18	361	469	157	175	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124	33550	2149	35760	47639	17457	14408	915		2	2		0	2	0					0	0	0	0			0	0	0
LK-2124005	139	9	148	197	72	59	3		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124010	440	28	469	625	229	189	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124015	219	14	233	310	114	94	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124020	148	9	157	210	77	63	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124025	384	25	409	545	200	165	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124030	277	18	295	393	144	119	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124035	196	12	209	278	102	84	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124040	175	11	187	249	91	75	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124045	161	10	172	229	84	69	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124050	269	17	286	382	140	115	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124055	155	10	165	220	80	66	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124060	599	39	638	850	312	257	17		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124065	425	27	453	603	221	183	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124070	430	28	458	610	224	185	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124075	240	15	256	341	125	103	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124080	182	11	194	259	95	78	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124085	291	19	310	413	151	125	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124090	95	6	102	135	49	41	2		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124095	328	21	349	465	170	141	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124100	250	16	266	355	130	107	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124105	519	33	553	737	270	223	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124110	184	12	197	262	96	79	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124115	243	15	259	346	127	104	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124120	557	36	593	790	290	239	15		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124125	267	17	285	379	139	115	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124130	337	22	359	478	175	145	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124135	157	10	167	223	82	67	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124140	356	23	379	505	185	153	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124145	275	18	293	391	143	118	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124150	438	28	467	622	228	188	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124155	318	20	339	451	165	136	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124160	239	15	255	340	125	103	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124165	422	27	450	600	220	181	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124170	205	13	219	292	107	88	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124175	220	14	234	312	114	94	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124180	271	17	289	385	141	116	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124185	322	21	343	457	168	138	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124190	217	14	231	308	113	93	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124195	271	17	289	385	141	116	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124200	195	12	208	278	102	84	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124205	342	22	365	486	178	147	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124210	358	23	381	508	186	154	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124215	248	16	265	353	129	107	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124220	526	34	560	746	274	226	15		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124225	525	34	560	746	273	226	15		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124230	407	26	434	578	212	175	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124235	477	31	508	677	248	205	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124240	418	27	445	593	217	179	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124245	433	28	462	615	225	186	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124250	779	50	831	1107	406	335	22		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124255	509	33	543	723	265	219	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124260	427	27	455	606	222	183	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124265	271	17	289	385	141	116	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124270	209	13	223	297	109	90	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124275	472	30	503	671	246	203	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124280	468	30	499	665	244	201	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124285	375	24	400	533	195	161	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124290	408	26	435	579	212	175	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124295	275	17	293	390	143	118	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124300	341	22	364	485	178	147	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124305	372	24	396	528	193	160	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124310	405	26	432	575	211	174	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124315	424	27	452	603	221	182	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124320	281	18	299	399	146	121	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124325	318	20	339	452	166	137	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124330	355	23	378	503	184	152	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124335	588	38	627	835	306	253	16		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124340	1006	65	1072	1428	524	432	28		1	1		0	1	0					0	0	0	0			0	0	0
LK-2124345	781	51	832	1108	406	336	22		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124350	892	58	950	1266	464	383	25		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124355	450	29	479	639	234	193	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124360	425	27	453	603	221	183	12		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124365	416	27	444	591	217	179	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124370	260	17	277	369	135	112	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124375	393	25	419	558	205	169	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124380	1065	69	1135	1511	554	458	30		1	1		0	1	0					0	0	0	0			0	0	0
LK-2124385	515	33	549	732	268	221	14		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124390	481	31	512	682	250	206	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124395	215	14	229	305	112	92	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124400	391	25	417	555	203	168	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124405	308	20	329	438	160	132	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124410	332	21	354	471	173	143	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124415	362	23	386	514	188	155	10		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124425	464	30	495	659	242	199	13		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124430	348	22	371	495	181	150	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124435	247	16	264	351	129	106	7		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124440	409	26	436	581	213	176	11		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124445	348	22	371	495	181	150	9		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124450	243	15	259	345	126	104	6		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124455	287	18	306	407	149	123	8		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124460	191	12	204	271	99	82	5		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124465	143	9	153	203	74	61	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2124470	151	9	161	214	78	65	4		0	0		0	0	0					0	0	0	0			0	0	0
LK-2127	68094	2653	70827	94834	37317	26597	3212		239	160		0	1	4					0	0	1	0			0	0	0
LK-2127005	703	27	731	979	385	275	33		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127010	473	18	492	659	259	185	22		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127015	420	16	437	586	230	164	20		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127020	707	27	736	985	388	276	33		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127025	515	20	536	718	282	201	24		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127030	463	18	481	645	253	181	22		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127035	601	23	625	837	329	235	28		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127040	543	21	564	756	297	212	25		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127045	394	15	410	549	216	154	18		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127050	494	19	514	688	271	193	23		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127055	441	17	459	615	242	172	21		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127060	515	20	535	717	282	201	24		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127065	575	22	598	801	315	224	27		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127070	381	15	396	530	209	149	18		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127075	324	12	337	451	177	126	15		1	0		0	0	0					0	0	0	0			0	0	0
LK-2127080	735	29	764	1023	403	287	35		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127085	487	19	507	679	267	190	23		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127090	1078	42	1121	1501	591	421	51		4	3		0	0	0					0	0	0	0			0	0	0
LK-2127095	443	17	461	618	243	173	21		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127100	802	31	834	1116	439	313	38		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127105	544	21	566	757	298	212	25		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127110	519	20	539	722	284	202	24		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127115	1445	57	1503	2012	792	565	68		5	4		0	0	0					0	0	0	0			0	0	0
LK-2127120	984	38	1024	1371	540	385	46		4	2		0	0	0					0	0	0	0			0	0	0
LK-2127125	819	32	852	1141	449	320	39		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127130	680	26	707	947	373	266	32		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127135	697	27	725	971	382	272	33		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127140	609	24	633	848	333	238	29		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127145	527	20	548	733	288	206	25		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127150	511	20	532	712	280	199	24		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127155	772	30	803	1075	423	302	36		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127160	515	20	536	718	282	201	24		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127165	733	29	762	1021	402	286	34		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127170	1406	55	1462	1958	771	549	67		5	4		0	0	0					0	0	0	0			0	0	0
LK-2127175	907	35	943	1263	497	354	43		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127180	707	27	736	985	388	276	33		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127185	478	18	498	666	262	187	22		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127190	661	26	688	921	362	258	31		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127195	868	34	903	1209	476	339	41		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127200	552	21	574	769	303	216	26		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127205	709	28	738	988	389	277	33		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127210	582	23	606	811	319	227	27		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127215	650	25	676	905	356	254	31		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127220	758	30	789	1056	415	296	36		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127225	827	32	861	1152	453	323	39		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127230	577	22	600	804	316	225	27		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127235	886	35	921	1234	485	346	42		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127240	530	20	552	739	291	207	25		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127245	669	26	695	931	366	261	31		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127250	787	31	818	1096	431	307	37		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127255	902	35	939	1257	495	353	43		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127260	795	31	827	1107	435	310	37		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127265	587	23	611	818	322	229	28		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127270	891	35	927	1241	488	348	42		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127275	1668	65	1734	2322	914	652	79		6	4		0	0	0					0	0	0	0			0	0	0
LK-2127280	1188	46	1235	1654	651	464	56		4	3		0	0	0					0	0	0	0			0	0	0
LK-2127285	1241	49	1291	1729	680	485	59		5	3		0	0	0					0	0	0	0			0	0	0
LK-2127290	1849	73	1924	2575	1014	723	88		7	5		0	0	0					0	0	0	0			0	0	0
LK-2127295	713	28	741	992	390	278	34		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127300	844	33	878	1175	463	330	40		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127305	575	22	598	801	315	224	27		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127310	353	13	367	492	193	138	16		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127315	939	37	977	1308	515	367	44		3	2		0	0	0					0	0	0	0			0	0	0
LK-2127320	468	18	487	652	256	183	22		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127325	708	28	736	986	388	276	33		2	2		0	0	0					0	0	0	0			0	0	0
LK-2127330	506	20	526	704	277	197	24		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127335	348	13	362	485	191	136	16		1	1		0	0	0					0	0	0	0			0	0	0
LK-2127340	576	22	599	802	316	225	27		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127345	1287	50	1339	1792	705	503	61		5	3		0	0	0					0	0	0	0			0	0	0
LK-2127350	1201	47	1249	1673	658	469	57		4	3		0	0	0					0	0	0	0			0	0	0
LK-2127355	2484	98	2583	3458	1361	971	118		10	7		0	0	1					0	0	0	0			0	0	0
LK-2127360	3774	149	3926	5256	2069	1475	180		15	10		0	1	1					0	0	1	0			0	0	0
LK-2127365	1034	40	1075	1440	567	404	49		4	2		0	0	0					0	0	0	0			0	0	0
LK-2127370	2232	88	2322	3108	1224	872	106		9	6		0	0	1					0	0	0	0			0	0	0
LK-2127375	620	24	645	863	340	242	29		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127380	1388	54	1443	1932	761	542	66		5	4		0	0	0					0	0	0	0			0	0	0
LK-2127385	689	27	717	960	378	269	32		2	1		0	0	0					0	0	0	0			0	0	0
LK-2127390	1707	67	1776	2377	936	667	81		6	4		0	0	0					0	0	0	0			0	0	0
LK-2127395	1256	49	1306	1749	688	491	59		5	3		0	0	0					0	0	0	0			0	0	0
LK-2127400	2268	89	2359	3158	1243	886	108		9	6		0	0	1					0	0	0	0			0	0	0
LK-2130	84400	2243	86705	118378	49486	29456	4570		244	272		0	10	1					0	0	1	0			0	0	0
LK-2130005	1293	35	1330	1815	723	487	71		3	4		0	0	0					0	0	0	0			0	0	0
LK-2130010	887	24	912	1244	496	334	49		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130015	948	26	974	1329	530	356	52		2	3		0	0	0					0	0	0	0			0	0	0
LK-2130020	1062	29	1092	1490	594	400	58		3	3		0	0	0					0	0	0	0			0	0	0
LK-2130025	1301	32	1335	1824	836	381	68		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130030	1615	44	1660	2265	903	607	89		4	5		0	0	0					0	0	0	0			0	0	0
LK-2130035	1022	28	1051	1434	571	384	56		2	3		0	0	0					0	0	0	0			0	0	0
LK-2130040	612	16	630	859	342	230	34		1	2		0	0	0					0	0	0	0			0	0	0
LK-2130045	832	23	855	1167	465	313	46		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130050	822	22	846	1154	460	309	45		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130055	1411	39	1450	1979	789	531	78		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130060	1106	30	1137	1551	618	416	61		3	3		0	0	0					0	0	0	0			0	0	0
LK-2130065	1210	30	1241	1696	777	354	63		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130070	1649	41	1692	2312	1060	483	86		6	6		0	1	0					0	0	0	0			0	0	0
LK-2130075	918	23	942	1287	590	269	48		3	3		0	0	0					0	0	0	0			0	0	0
LK-2130080	3003	75	3080	4210	1930	880	157		12	12		0	1	1					0	0	0	0			0	0	0
LK-2130085	1286	32	1319	1803	826	377	67		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130090	1573	39	1613	2205	1011	461	82		6	6		0	0	0					0	0	0	0			0	0	0
LK-2130095	994	25	1019	1393	638	291	52		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130100	1153	29	1183	1617	741	338	60		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130105	959	24	983	1344	616	281	50		3	4		0	0	0					0	0	0	0			0	0	0
LK-2130110	1327	33	1361	1860	853	389	69		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130115	1272	32	1305	1783	817	373	66		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130120	1153	29	1183	1617	741	338	60		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130125	915	25	940	1283	511	344	50		2	3		0	0	0					0	0	0	0			0	0	0
LK-2130130	1657	45	1703	2324	926	623	91		4	5		0	0	0					0	0	0	0			0	0	0
LK-2130135	706	19	726	990	394	265	39		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130140	1029	28	1058	1444	576	387	57		2	3		0	0	0					0	0	0	0			0	0	0
LK-2130145	1644	45	1690	2306	919	618	91		4	5		0	0	0					0	0	0	0			0	0	0
LK-2130150	1383	34	1418	1938	888	405	72		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130155	2022	51	2073	2834	1299	592	106		8	8		0	1	0					0	0	0	0			0	0	0
LK-2130160	1313	36	1350	1843	734	494	72		3	4		0	0	0					0	0	0	0			0	0	0
LK-2130165	1231	34	1265	1727	688	463	68		3	4		0	0	0					0	0	0	0			0	0	0
LK-2130170	1385	34	1420	1942	890	406	72		5	5		0	0	0					0	0	0	0			0	0	0
LK-2130175	973	24	998	1364	625	285	51		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130180	1644	41	1686	2304	1056	481	86		6	6		0	1	0					0	0	0	0			0	0	0
LK-2130185	1435	36	1472	2011	922	420	75		5	6		0	0	0					0	0	0	0			0	0	0
LK-2130190	904	22	928	1268	581	265	47		3	3		0	0	0					0	0	0	0			0	0	0
LK-2130195	2543	70	2615	3568	1422	957	141		7	8		0	1	0					0	0	0	0			0	0	0
LK-2130200	2124	58	2183	2979	1188	799	117		6	7		0	1	0					0	0	0	0			0	0	0
LK-2130205	2315	64	2380	3248	1295	871	128		6	7		0	1	0					0	0	0	0			0	0	0
LK-2130210	1399	38	1438	1963	782	526	77		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130215	1917	53	1971	2690	1072	721	106		5	6		0	1	0					0	0	0	0			0	0	0
LK-2130220	908	25	934	1275	508	342	50		2	3		0	0	0					0	0	0	0			0	0	0
LK-2130225	877	24	902	1231	490	330	48		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130230	1376	38	1415	1931	770	518	76		3	4		0	0	0					0	0	0	0			0	0	0
LK-2130235	1070	29	1100	1501	598	402	59		3	3		0	0	0					0	0	0	0			0	0	0
LK-2130240	3188	88	3278	4472	1783	1200	176		9	10		0	1	0					0	0	1	0			0	0	0
LK-2130245	1348	37	1386	1891	754	507	74		3	4		0	0	0					0	0	0	0			0	0	0
LK-2130250	874	24	899	1227	489	329	48		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130255	882	24	907	1238	493	332	48		2	2		0	0	0					0	0	0	0			0	0	0
LK-2130260	1476	40	1518	2071	825	555	81		4	4		0	0	0					0	0	0	0			0	0	0
LK-2130265	1190	33	1224	1670	666	448	66		3	3		0	0	0					0	0	0	0			0	0	0
LK-2130270	738	20	759	1036	413	278	40		2	2		0	0	0					0	0	0	0			0	0	0
