entity_id	valid	rejected	polled	electors	IND01	IND02	IND03	IND04	DUNF	OWORS	IND05	IND06	USP	RJA	DNM	NMPP	FSP	JSWP	IND07	OPPP	IND08	IND09	NDF	JSP	NSSP	NSU	IND10	IND11	SLPP	NUA	SLLP	IND12	IND13	SPSL	IND14	SEP	IND15	ONF	NPP
LK-1212030	608	5	613	733	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	207	0	0	0	0	0	361	0	0	0	0	1	0	0	0	0	2
LK-1212035	563	5	568	679	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	191	0	0	0	0	0	335	0	0	0	0	1	0	0	0	0	1
LK-1212040	543	5	548	655	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	185	0	0	0	0	0	323	0	0	0	0	1	0	0	0	0	1
LK-1212045	838	7	846	1011	0	0	0	0	1	0	0	0	0	0	0	38	0	1	0	0	0	0	285	0	0	0	0	1	499	0	0	0	0	1	0	0	0	0	2
LK-1212050	577	5	582	696	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	196	0	0	0	0	0	343	0	0	0	0	1	0	0	0	0	2
LK-1212055	787	7	795	950	0	0	0	0	1	0	0	0	0	0	0	35	0	1	0	0	0	0	268	0	0	0	0	1	468	0	0	0	0	1	0	0	0	0	2
LK-1212060	945	8	954	1140	0	0	0	0	1	0	0	0	0	0	0	43	0	1	0	0	0	0	321	0	0	0	0	1	562	0	0	0	0	2	0	0	0	0	3
LK-1212065	815	7	822	983	0	0	0	0	1	0	0	0	0	0	0	37	0	1	0	0	0	0	277	0	0	0	0	1	485	0	0	0	0	1	0	0	0	0	2
LK-1212070	1169	11	1180	1410	0	1	0	0	1	0	0	0	0	0	0	53	0	2	0	0	0	0	398	0	0	0	0	1	695	0	0	0	0	2	0	0	0	0	4
LK-1212075	655	6	661	791	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	223	0	0	0	0	0	390	0	0	0	0	1	0	0	0	0	2
LK-1212080	441	4	445	532	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	150	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	1
LK-1212085	813	7	821	981	0	0	0	0	1	0	0	0	0	0	0	37	0	1	0	0	0	0	277	0	0	0	0	1	484	0	0	0	0	1	0	0	0	0	2
LK-1212090	803	7	811	969	0	0	0	0	1	0	0	0	0	0	0	36	0	1	0	0	0	0	273	0	0	0	0	1	478	0	0	0	0	1	0	0	0	0	2
LK-1212095	561	5	566	677	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	191	0	0	0	0	0	334	0	0	0	0	1	0	0	0	0	1
LK-1212100	778	7	785	938	0	0	0	0	1	0	0	0	0	0	0	35	0	1	0	0	0	0	265	0	0	0	0	1	463	0	0	0	0	1	0	0	0	0	2
LK-1212105	766	7	773	924	0	0	0	0	1	0	0	0	0	0	0	35	0	1	0	0	0	0	261	0	0	0	0	1	456	0	0	0	0	1	0	0	0	0	2
LK-1212110	1450	13	1463	1749	0	1	0	0	1	0	0	0	0	1	0	66	0	2	0	0	0	0	494	1	0	0	0	1	863	0	0	0	0	3	0	0	0	0	5
LK-1212115	1054	10	1064	1271	0	0	0	0	1	0	0	0	0	0	0	48	0	1	0	0	0	0	359	0	0	0	0	1	627	0	0	0	0	2	0	0	0	0	3
LK-1212120	849	8	857	1025	0	0	0	0	1	0	0	0	0	0	0	38	0	1	0	0	0	0	289	0	0	0	0	1	505	0	0	0	0	1	0	0	0	0	3
LK-1212125	672	6	678	810	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	228	0	0	0	0	0	400	0	0	0	0	1	0	0	0	0	2
LK-1212130	645	6	651	778	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	219	0	0	0	0	0	384	0	0	0	0	1	0	0	0	0	2
LK-1212135	610	5	616	736	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	208	0	0	0	0	0	363	0	0	0	0	1	0	0	0	0	2
LK-1212140	536	5	541	647	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	182	0	0	0	0	0	319	0	0	0	0	1	0	0	0	0	1
LK-1212145	1083	10	1093	1306	0	1	0	0	1	0	0	0	0	0	0	49	0	1	0	0	0	0	368	0	0	0	0	1	644	0	0	0	0	2	0	0	0	0	3
LK-1212150	313	2	316	377	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	106	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	1
LK-1212155	464	4	468	560	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	158	0	0	0	0	0	276	0	0	0	0	1	0	0	0	0	1
LK-1212160	540	5	545	651	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	184	0	0	0	0	0	321	0	0	0	0	1	0	0	0	0	1
LK-1212165	302	2	305	364	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	103	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	1
LK-1212170	447	4	451	539	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	152	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	1
LK-1212175	640	6	646	772	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	218	0	0	0	0	0	381	0	0	0	0	1	0	0	0	0	2
LK-1212180	380	3	383	458	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	129	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	1
LK-1212185	543	5	548	655	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	185	0	0	0	0	0	323	0	0	0	0	1	0	0	0	0	1
LK-1212190	387	3	390	467	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	131	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	1
LK-1212195	310	2	313	374	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	105	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	1
LK-1212200	389	3	392	469	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	132	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	1
LK-1212205	754	7	761	910	0	0	0	0	1	0	0	0	0	0	0	34	0	1	0	0	0	0	256	0	0	0	0	1	449	0	0	0	0	1	0	0	0	0	2
LK-1212210	750	7	757	905	0	0	0	0	1	0	0	0	0	0	0	34	0	1	0	0	0	0	255	0	0	0	0	1	446	0	0	0	0	1	0	0	0	0	2
LK-1212215	523	4	528	631	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	178	0	0	0	0	0	311	0	0	0	0	1	0	0	0	0	1
LK-1212220	328	3	331	396	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	112	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	1
LK-1212225	678	6	684	818	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0	0	231	0	0	0	0	0	403	0	0	0	0	1	0	0	0	0	2
LK-1212230	628	5	634	758	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	0	0	0	214	0	0	0	0	0	374	0	0	0	0	1	0	0	0	0	2
LK-1212235	623	5	629	751	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	0	0	0	212	0	0	0	0	0	370	0	0	0	0	1	0	0	0	0	2
LK-1212240	969	9	978	1169	0	0	0	0	1	0	0	0	0	0	0	44	0	1	0	0	0	0	330	0	0	0	0	1	577	0	0	0	0	2	0	0	0	0	3
LK-1212245	479	4	483	578	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	163	0	0	0	0	0	285	0	0	0	0	1	0	0	0	0	1
LK-1212250	364	3	368	439	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	124	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	1
LK-1212255	754	7	761	910	0	0	0	0	1	0	0	0	0	0	0	34	0	1	0	0	0	0	256	0	0	0	0	1	449	0	0	0	0	1	0	0	0	0	2
LK-1212260	631	6	637	762	0	0	0	0	0	0	0	0	0	0	0	28	0	1	0	0	0	0	215	0	0	0	0	0	376	0	0	0	0	1	0	0	0	0	2
LK-1212265	395	3	399	476	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	134	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	1
LK-1212270	523	4	528	631	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	178	0	0	0	0	0	311	0	0	0	0	1	0	0	0	0	1
LK-1212275	298	2	301	360	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	101	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	1
LK-1212280	890	8	898	1074	0	0	0	0	1	0	0	0	0	0	0	40	0	1	0	0	0	0	303	0	0	0	0	1	530	0	0	0	0	1	0	0	0	0	3
LK-1212285	571	5	576	688	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	194	0	0	0	0	0	339	0	0	0	0	1	0	0	0	0	2
LK-1212290	805	7	813	972	0	0	0	0	1	0	0	0	0	0	0	36	0	1	0	0	0	0	274	0	0	0	0	1	479	0	0	0	0	1	0	0	0	0	2
LK-1212295	493	4	497	595	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	168	0	0	0	0	0	293	0	0	0	0	1	0	0	0	0	1
LK-1212300	248	2	250	299	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	84	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0
LK-1212305	739	7	746	892	0	0	0	0	0	0	0	0	0	0	0	33	0	1	0	0	0	0	252	0	0	0	0	0	440	0	0	0	0	1	0	0	0	0	2
LK-1212310	1092	10	1102	1318	0	1	0	0	1	0	0	0	0	0	0	49	0	1	0	0	0	0	372	0	0	0	0	1	650	0	0	0	0	2	0	0	0	0	3
LK-1212315	640	6	646	772	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	218	0	0	0	0	0	381	0	0	0	0	1	0	0	0	0	2
LK-1212320	1032	9	1042	1246	0	0	0	0	1	0	0	0	0	0	0	47	0	1	0	0	0	0	351	0	0	0	0	1	614	0	0	0	0	2	0	0	0	0	3
LK-1212325	501	4	506	604	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	170	0	0	0	0	0	298	0	0	0	0	1	0	0	0	0	1
LK-1212330	854	8	862	1030	0	0	0	0	1	0	0	0	0	0	0	39	0	1	0	0	0	0	290	0	0	0	0	1	508	0	0	0	0	1	0	0	0	0	3
LK-1212335	313	2	316	377	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	106	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	1
LK-1212340	327	3	330	395	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	111	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	1
LK-1212345	780	7	787	941	0	0	0	0	1	0	0	0	0	0	0	35	0	1	0	0	0	0	265	0	0	0	0	1	464	0	0	0	0	1	0	0	0	0	2
LK-1212350	606	5	612	732	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	206	0	0	0	0	0	361	0	0	0	0	1	0	0	0	0	2
LK-1212355	641	6	648	774	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	218	0	0	0	0	0	382	0	0	0	0	1	0	0	0	0	2
LK-1212360	891	8	899	1075	0	0	0	0	1	0	0	0	0	0	0	40	0	1	0	0	0	0	303	0	0	0	0	1	530	0	0	0	0	1	0	0	0	0	3
LK-1212365	575	5	580	694	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	196	0	0	0	0	0	342	0	0	0	0	1	0	0	0	0	2
LK-1212370	824	7	832	994	0	0	0	0	1	0	0	0	0	0	0	37	0	1	0	0	0	0	280	0	0	0	0	1	490	0	0	0	0	1	0	0	0	0	2
LK-1212375	293	2	296	354	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	100	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	1
LK-1212380	423	4	427	511	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	144	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	1
LK-1212385	677	6	683	816	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	230	0	0	0	0	0	403	0	0	0	0	1	0	0	0	0	2
LK-1212390	569	5	574	686	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	193	0	0	0	0	0	338	0	0	0	0	1	0	0	0	0	2
LK-1212395	648	6	654	782	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	220	0	0	0	0	0	385	0	0	0	0	1	0	0	0	0	2
LK-1212400	1339	12	1352	1616	0	1	0	0	1	0	0	0	0	0	0	61	0	2	0	0	0	0	456	0	0	0	0	1	797	0	0	0	0	2	0	0	0	0	4
LK-1212405	429	4	433	517	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	146	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	1
LK-1212410	531	5	536	641	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	181	0	0	0	0	0	316	0	0	0	0	1	0	0	0	0	1
LK-1212415	581	5	586	701	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	197	0	0	0	0	0	345	0	0	0	0	1	0	0	0	0	2
LK-1212420	592	5	598	714	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	201	0	0	0	0	0	352	0	0	0	0	1	0	0	0	0	2
LK-1212425	401	3	405	484	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	136	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	1
LK-1212430	419	3	423	506	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	143	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	1
LK-1212435	579	5	585	699	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	197	0	0	0	0	0	345	0	0	0	0	1	0	0	0	0	2
LK-1212440	709	6	716	856	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	241	0	0	0	0	0	422	0	0	0	0	1	0	0	0	0	2
LK-1212445	525	4	530	633	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	178	0	0	0	0	0	312	0	0	0	0	1	0	0	0	0	1
LK-1212450	721	6	727	869	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	245	0	0	0	0	0	429	0	0	0	0	1	0	0	0	0	2
LK-1212455	1216	11	1228	1467	0	1	0	0	1	0	0	0	0	0	0	55	0	2	0	0	0	0	414	0	0	0	0	1	724	0	0	0	0	2	0	0	0	0	4
LK-1212460	576	5	582	695	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	196	0	0	0	0	0	343	0	0	0	0	1	0	0	0	0	2
LK-1212465	1111	10	1121	1340	0	1	0	0	1	0	0	0	0	0	0	50	0	1	0	0	0	0	378	0	0	0	0	1	661	0	0	0	0	2	0	0	0	0	3
LK-1212470	801	7	808	966	0	0	0	0	1	0	0	0	0	0	0	36	0	1	0	0	0	0	272	0	0	0	0	1	477	0	0	0	0	1	0	0	0	0	2
LK-1212475	637	6	643	769	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	217	0	0	0	0	0	379	0	0	0	0	1	0	0	0	0	2
LK-1212480	994	9	1003	1199	0	0	0	0	1	0	0	0	0	0	0	45	0	1	0	0	0	0	338	0	0	0	0	1	591	0	0	0	0	2	0	0	0	0	3
LK-1212485	334	3	337	403	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	113	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	1
LK-1212490	751	7	758	906	0	0	0	0	1	0	0	0	0	0	0	34	0	1	0	0	0	0	255	0	0	0	0	1	447	0	0	0	0	1	0	0	0	0	2
LK-1212495	490	4	495	592	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	167	0	0	0	0	0	292	0	0	0	0	1	0	0	0	0	1
LK-1212500	552	5	557	666	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	188	0	0	0	0	0	328	0	0	0	0	1	0	0	0	0	1
LK-1212505	648	6	655	782	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	221	0	0	0	0	0	386	0	0	0	0	1	0	0	0	0	2
LK-1212510	685	6	692	827	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0	0	233	0	0	0	0	0	408	0	0	0	0	1	0	0	0	0	2
LK-1212515	477	4	482	576	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	162	0	0	0	0	0	284	0	0	0	0	1	0	0	0	0	1
LK-1212520	901	8	910	1087	0	0	0	0	1	0	0	0	0	0	0	41	0	1	0	0	0	0	307	0	0	0	0	1	536	0	0	0	0	1	0	0	0	0	3
LK-1212525	777	7	784	938	0	0	0	0	1	0	0	0	0	0	0	35	0	1	0	0	0	0	264	0	0	0	0	1	462	0	0	0	0	1	0	0	0	0	2
LK-1212530	644	6	650	777	0	0	0	0	0	0	0	0	0	0	0	29	0	1	0	0	0	0	219	0	0	0	0	0	383	0	0	0	0	1	0	0	0	0	2
LK-1212535	481	4	486	581	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	164	0	0	0	0	0	286	0	0	0	0	1	0	0	0	0	1
LK-1212540	590	5	596	712	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	201	0	0	0	0	0	351	0	0	0	0	1	0	0	0	0	2
LK-1212545	1086	10	1096	1310	0	1	0	0	1	0	0	0	0	0	0	49	0	1	0	0	0	0	370	0	0	0	0	1	646	0	0	0	0	2	0	0	0	0	3
LK-1212550	522	4	527	630	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	178	0	0	0	0	0	311	0	0	0	0	1	0	0	0	0	1
LK-1212555	336	3	340	406	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	114	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	1
LK-1212560	661	6	667	797	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	225	0	0	0	0	0	393	0	0	0	0	1	0	0	0	0	2
LK-1212565	810	7	817	977	0	0	0	0	1	0	0	0	0	0	0	37	0	1	0	0	0	0	275	0	0	0	0	1	482	0	0	0	0	1	0	0	0	0	2
LK-1212570	836	7	844	1009	0	0	0	0	1	0	0	0	0	0	0	38	0	1	0	0	0	0	284	0	0	0	0	1	497	0	0	0	0	1	0	0	0	0	2
LK-1212575	981	9	990	1184	0	0	0	0	1	0	0	0	0	0	0	44	0	1	0	0	0	0	334	0	0	0	0	1	584	0	0	0	0	2	0	0	0	0	3
LK-1212580	1090	10	1101	1315	0	1	0	0	1	0	0	0	0	0	0	49	0	1	0	0	0	0	371	0	0	0	0	1	649	0	0	0	0	2	0	0	0	0	3
LK-1212585	1090	10	1100	1315	0	1	0	0	1	0	0	0	0	0	0	49	0	1	0	0	0	0	371	0	0	0	0	1	648	0	0	0	0	2	0	0	0	0	3
LK-1212590	916	8	925	1106	0	0	0	0	1	0	0	0	0	0	0	41	0	1	0	0	0	0	312	0	0	0	0	1	545	0	0	0	0	2	0	0	0	0	3
LK-1212595	611	5	617	737	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	208	0	0	0	0	0	363	0	0	0	0	1	0	0	0	0	2
LK-1212600	336	3	340	406	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	114	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	1
LK-1212605	698	6	705	842	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0	0	237	0	0	0	0	0	415	0	0	0	0	1	0	0	0	0	2
LK-1212610	699	6	705	843	0	0	0	0	0	0	0	0	0	0	0	31	0	1	0	0	0	0	238	0	0	0	0	0	416	0	0	0	0	1	0	0	0	0	2
LK-1212615	453	4	457	546	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	154	0	0	0	0	0	269	0	0	0	0	1	0	0	0	0	1
LK-1212620	444	4	449	536	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	151	0	0	0	0	0	264	0	0	0	0	0	0	0	0	0	1
LK-1212625	746	7	753	900	0	0	0	0	1	0	0	0	0	0	0	34	0	1	0	0	0	0	254	0	0	0	0	1	444	0	0	0	0	1	0	0	0	0	2
LK-1212630	498	4	502	601	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	169	0	0	0	0	0	296	0	0	0	0	1	0	0	0	0	1
LK-1212635	426	4	430	514	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	145	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	1
LK-1212640	1369	13	1382	1652	0	1	0	0	1	0	0	0	0	0	0	62	0	2	0	0	0	0	466	1	0	0	0	1	815	0	0	0	0	3	0	0	0	0	4
LK-1212645	800	7	807	965	0	0	0	0	1	0	0	0	0	0	0	36	0	1	0	0	0	0	272	0	0	0	0	1	476	0	0	0	0	1	0	0	0	0	2
LK-1212650	559	5	564	674	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	190	0	0	0	0	0	332	0	0	0	0	1	0	0	0	0	1
LK-1212655	577	5	583	697	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	196	0	0	0	0	0	344	0	0	0	0	1	0	0	0	0	2
LK-1212660	455	4	459	549	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	155	0	0	0	0	0	271	0	0	0	0	1	0	0	0	0	1
LK-1212665	896	8	905	1081	0	0	0	0	1	0	0	0	0	0	0	40	0	1	0	0	0	0	305	0	0	0	0	1	533	0	0	0	0	1	0	0	0	0	3
LK-1212670	524	4	529	632	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	178	0	0	0	0	0	312	0	0	0	0	1	0	0	0	0	1
LK-1212675	849	8	857	1024	0	0	0	0	1	0	0	0	0	0	0	38	0	1	0	0	0	0	289	0	0	0	0	1	505	0	0	0	0	1	0	0	0	0	3
LK-1212680	519	4	524	626	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	177	0	0	0	0	0	309	0	0	0	0	1	0	0	0	0	1
LK-1212685	824	7	832	994	0	0	0	0	1	0	0	0	0	0	0	37	0	1	0	0	0	0	280	0	0	0	0	1	490	0	0	0	0	1	0	0	0	0	2
LK-1212690	580	5	585	700	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	197	0	0	0	0	0	345	0	0	0	0	1	0	0	0	0	2
LK-1212695	479	4	483	578	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	163	0	0	0	0	0	285	0	0	0	0	1	0	0	0	0	1
LK-1212700	1444	13	1458	1742	0	1	0	0	1	0	0	0	0	1	0	66	0	2	0	0	0	0	492	1	0	0	0	1	859	0	0	0	0	3	0	0	0	0	5
LK-1212705	1694	16	1711	2044	0	1	0	0	2	0	0	0	0	1	0	77	0	2	0	0	0	0	577	1	0	0	0	2	1008	1	0	0	0	3	0	0	0	0	5
LK-1212710	591	5	597	713	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	201	0	0	0	0	0	352	0	0	0	0	1	0	0	0	0	2
LK-1212715	590	5	596	712	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	201	0	0	0	0	0	351	0	0	0	0	1	0	0	0	0	2
LK-1212720	1452	13	1465	1751	0	1	0	0	1	0	0	0	0	1	0	66	0	2	0	0	0	0	494	1	0	0	0	1	864	0	0	0	0	3	0	0	0	0	5
LK-1212725	707	6	714	853	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	241	0	0	0	0	0	421	0	0	0	0	1	0	0	0	0	2
LK-1212730	717	6	724	865	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	244	0	0	0	0	0	426	0	0	0	0	1	0	0	0	0	2
LK-1212735	1080	10	1090	1303	0	1	0	0	1	0	0	0	0	0	0	49	0	1	0	0	0	0	368	0	0	0	0	1	643	0	0	0	0	2	0	0	0	0	3
LK-1212740	437	4	441	527	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	149	0	0	0	0	0	260	0	0	0	0	0	0	0	0	0	1
LK-1212745	601	5	607	726	0	0	0	0	0	0	0	0	0	0	0	27	0	1	0	0	0	0	205	0	0	0	0	0	358	0	0	0	0	1	0	0	0	0	2
LK-1215	114606	1067	115726	137005	0	11	0	0	62	0	0	0	0	11	0	5201	0	203	0	0	0	1	37147	6	0	0	0	65	69920	0	0	0	0	189	0	0	0	0	586
LK-1215005	898	8	907	1074	0	0	0	0	0	0	0	0	0	0	0	41	0	2	0	0	0	0	291	0	0	0	0	1	548	0	0	0	0	1	0	0	0	0	5
LK-1215010	1053	10	1063	1258	0	0	0	0	1	0	0	0	0	0	0	48	0	2	0	0	0	0	341	0	0	0	0	1	642	0	0	0	0	2	0	0	0	0	5
LK-1215015	815	7	823	975	0	0	0	0	0	0	0	0	0	0	0	37	0	1	0	0	0	0	264	0	0	0	0	0	497	0	0	0	0	1	0	0	0	0	4
LK-1215020	1702	16	1719	2035	0	1	0	0	1	0	0	0	0	1	0	78	0	3	0	0	0	0	552	1	0	0	0	1	1039	0	0	0	0	3	0	0	0	0	9
LK-1215025	1118	10	1129	1336	0	0	0	0	1	0	0	0	0	0	0	51	0	2	0	0	0	0	362	0	0	0	0	1	682	0	0	0	0	2	0	0	0	0	6
LK-1215030	1156	11	1167	1381	0	0	0	0	1	0	0	0	0	0	0	53	0	2	0	0	0	0	375	0	0	0	0	1	705	0	0	0	0	2	0	0	0	0	6
LK-1215035	587	5	592	701	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	190	0	0	0	0	0	358	0	0	0	0	1	0	0	0	0	3
LK-1215040	1209	11	1221	1445	0	0	0	0	1	0	0	0	0	0	0	55	0	2	0	0	0	0	392	0	0	0	0	1	738	0	0	0	0	2	0	0	0	0	6
LK-1215045	756	7	764	904	0	0	0	0	0	0	0	0	0	0	0	34	0	1	0	0	0	0	245	0	0	0	0	0	461	0	0	0	0	1	0	0	0	0	4
LK-1215050	1125	11	1136	1345	0	0	0	0	1	0	0	0	0	0	0	51	0	2	0	0	0	0	365	0	0	0	0	1	687	0	0	0	0	2	0	0	0	0	6
LK-1215055	766	7	773	916	0	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	0	248	0	0	0	0	0	467	0	0	0	0	1	0	0	0	0	4
LK-1215060	664	6	670	793	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	215	0	0	0	0	0	405	0	0	0	0	1	0	0	0	0	3
LK-1215065	500	4	505	598	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	0	0	162	0	0	0	0	0	305	0	0	0	0	1	0	0	0	0	2
LK-1215070	425	4	429	508	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	137	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	2
LK-1215075	704	6	711	842	0	0	0	0	0	0	0	0	0	0	0	32	0	1	0	0	0	0	228	0	0	0	0	0	430	0	0	0	0	1	0	0	0	0	3
LK-1215080	509	4	514	609	0	0	0	0	0	0	0	0	0	0	0	23	0	1	0	0	0	0	165	0	0	0	0	0	311	0	0	0	0	1	0	0	0	0	2
